"Time","DC Machine1:Armature current","DC Machine1:Field current","DC Machine1:Rotational speed","DC Machine1:Rotor position","DC Machine1:Electrical torque","Vm2:Measured voltage"
0.84274999999997602,203.82098977528452,3.4999999999999987,301.64173619089883,-0.39622175766965922,298.43988586329641,-680
0.84275,203.82098974794602,3.4999999999999987,301.64173619089865,-0.39622175766242562,298.43988582326671,-680
0.84283087999998807,111.95216394658144,3.4999999999999996,301.61890986820032,-0.37182555479460822,163.92321059378088,-680
0.84283088000001205,111.95216391944206,3.4999999999999996,301.61890986818696,-0.37182555478737511,163.9232105540427,680
0.84293750000000001,136.17985009764362,3.4999999999999996,301.5673332443771,-0.33966983635503212,199.39800589149041,680
0.84293750000002399,136.17985010306762,3.4999999999999996,301.56733324436721,-0.33966983634780029,199.39800589943238,680
0.84324999999997607,205.89600927516506,3.4999999999999987,301.50408423227304,-0.2454433153607547,301.47818227914257,680
0.84325000000000006,205.89600928044081,3.4999999999999987,301.50408423227316,-0.24544331535352437,301.47818228686748,680
0.84356249999999999,273.67802998406268,3.4999999999999987,301.56912937927979,-0.15121641361156557,400.72634384606266,680
0.84356250000002397,273.67802998918984,3.4999999999999987,301.56912937928956,-0.15121641360433369,400.72634385356997,680
0.84366911999998806,296.36099209411395,3.4999999999999987,301.62002989128769,-0.11906052774217196,433.93931484884627,680
0.84366912000001204,296.36099209919041,3.4999999999999987,301.62002989130076,-0.11906052773493887,433.93931485627934,-680
0.84374999999997602,203.82099166791613,3.4999999999999982,301.64173624074522,-0.09466432067971535,298.43988863453581,-680
0.84375,203.82099164057763,3.4999999999999982,301.64173624074505,-0.094664320672481733,298.4398885945061,-680
0.84383087999998807,111.95216643618875,3.4999999999999982,301.61890991949605,-0.070268117800516922,163.92321423912725,-680
0.84383088000001205,111.95216640904931,3.4999999999999982,301.61890991948269,-0.070268117793283846,163.92321419938901,680
0.84393750000000001,136.17985249236341,3.4999999999999982,301.56733329635534,-0.038112399355548568,199.39800939790004,680
0.84393750000002399,136.17985249778741,3.4999999999999982,301.56733329634551,-0.038112399348316728,199.398009405842,680
0.84424999999997608,205.89601158768332,3.4999999999999991,301.504084288066,0.056114121655603005,301.47818566519078,680
0.84425000000000006,205.89601159295907,3.4999999999999991,301.50408428806611,0.056114121662833319,301.47818567291569,680
