"Time","DC Machine:Armature current","DC Machine:Field current","DC Machine:Rotational speed","DC Machine:Rotor position","DC Machine:Electrical torque","Vm1:Measured voltage"
0.0038308799999999398,18.354511761018756,0.51999999999999991,18.84743552638426,0.028403528887521057,22.92027307923502,-680
0.0038308800000000603,18.354511761012485,0.51999999999999991,18.84743552638486,0.02840352888752333,22.92027307922719,-680
0.0039374999999999393,12.91268877169292,0.52000000000000002,19.263845916253025,0.0304374274632601,16.124773935035272,-680
0.0039375000000000607,12.912688771686838,0.52000000000000002,19.26384591625337,0.030437427463262438,16.12477393502768,680
0.0042499999999998797,24.026606790883562,0.51999999999999991,20.845538195870425,0.036669230010218004,30.003325394033133,680
0.0042500000000000003,24.026606790887605,0.51999999999999991,20.845538195871292,0.036669230010220516,30.003325394038182,680
0.0045624999999999997,33.902547325463487,0.51999999999999991,23.705890681344492,0.043599284727021133,42.335947308150132,680
0.004562500000000135,33.902547325467509,0.51999999999999991,23.705890681345988,0.043599284727024346,42.335947308155156,-680
0.0046691199999999997,27.83054228056929,0.52000000000000002,24.756064419345925,0.046185029056964255,34.753505694909265,-680
0.004669120000000135,27.830542280561723,0.52000000000000002,24.756064419347098,0.0461850290569676,34.753505694899815,-680
0.0047499999999998646,23.372352581010293,0.51999999999999991,25.386784384188022,0.048213754252409889,29.186322721949953,-680
0.0047499999999999999,23.372352581002939,0.51999999999999991,25.38678438418896,0.048213754252413324,29.186322721940769,-680
0.0048308799999999255,19.038806657769598,0.52000000000000002,25.878635159968386,0.05028833071402445,23.774789184292437,-680
0.0048308800000000747,19.038806657761718,0.52000000000000002,25.878635159969168,0.050288330714028308,23.774789184282596,-680
0.0049374999999999255,13.511805219980833,0.52000000000000002,26.321710223932584,0.053073351364088077,16.87292309747631,-680
0.0049375000000000746,13.511805219973247,0.52000000000000002,26.321710223933046,0.053073351364092004,16.872923097466838,680
0.0052499999999998511,24.393056311638599,0.51999999999999991,27.96195656323971,0.061520624376764567,30.460930760758181,680
0.0052500000000000003,24.393056311643495,0.51999999999999991,27.961956563240804,0.061520624376768737,30.460930760764295,680
0.0055624999999999997,34.060065327495799,0.52000000000000002,30.853958077746309,0.070680163595529991,42.532648569860832,680
0.0055625000000001628,34.060065327500546,0.52000000000000002,30.853958077748121,0.070680163595535028,42.532648569866758,-680
0.0056691199999999997,27.921859511447707,0.51999999999999991,31.909275975956824,0.07402833349843943,34.86753846765879,-680
0.0056691200000001628,27.921859511438491,0.51999999999999991,31.909275975958245,0.074028333498444635,34.867538467647279,-680
0.0057499999999998368,23.415099408308613,0.52000000000000002,32.542089847887176,0.076635705455165737,29.23970300074491,-680
0.0057499999999999999,23.415099408299653,0.52000000000000002,32.542089847888306,0.076635705455171038,29.239703000733719,-680
0.0058308799999999116,19.034371765405318,0.52000000000000002,33.034522055123055,0.079289041928858717,23.76925109396403,-680
0.0058308800000000886,19.034371765395868,0.52000000000000002,33.034522055123986,0.079289041928864559,23.769251093952231,-680
0.0059374999999999116,13.447241435811078,0.51999999999999991,33.476129267573604,0.082836969187565904,16.792298802835987,-680
0.0059375000000000885,13.447241435801978,0.51999999999999991,33.476129267574144,0.082836969187571829,16.792298802824625,680
0.0062499999999998225,24.16521007913434,0.52000000000000002,35.098284692306798,0.093517689890490058,30.176406828056063,680
0.0062500000000000003,24.165210079140088,0.52000000000000002,35.098284692308084,0.093517689890496303,30.176406828063239,680
0.0065624999999999998,33.687002097053636,0.51999999999999991,37.953401938797953,0.10490202588099787,42.066784305592243,680
0.0065625000000001923,33.68700209705915,0.51999999999999991,37.953401938800063,0.10490202588100518,42.066784305599128,-680
0.0066691199999999997,27.50311228396815,0.52000000000000002,38.992217238692398,0.10900627556109635,34.344626121638903,-680
0.0066691200000001923,27.50311228395719,0.52000000000000002,38.992217238694039,0.10900627556110386,34.344626121625218,-680
0.0067499999999998082,22.962947652455277,0.52000000000000002,39.611266657606215,0.11218596627805393,28.675076610658962,-680
0.0067499999999999999,22.962947652444669,0.52000000000000002,39.611266657607516,0.11218596627806152,28.675076610645714,-680
0.0068308799999998969,18.549868269806669,0.51999999999999991,40.088895651525206,0.11541047006176158,23.164225334000768,-680
0.0068308800000001033,18.549868269795567,0.51999999999999991,40.088895651526244,0.11541047006176985,23.164225333986902,-680
0.0069374999999998969,12.921657204153973,0.52000000000000002,40.509459539995419,0.11970942948825083,16.135973302459284,-680
0.0069375000000001033,12.92165720414328,0.52000000000000002,40.509459539996008,0.11970942948825919,16.135973302445933,680
0.0072499999999997939,23.529018016288454,0.51999999999999991,42.060563242013806,0.13257731525319766,29.381959337372152,680
0.0072500000000000004,23.529018016295058,0.51999999999999991,42.060563242015249,0.13257731525320635,29.381959337380398,680
0.0075624999999999998,32.953839164047388,0.52000000000000002,44.831985708921685,0.14612459110850157,41.15124403653617,680
0.0075625000000002201,32.95383916405364,0.52000000000000002,44.831985708924037,0.14612459110851145,41.151244036543979,-680
0.0076691199999999998,26.739772821791718,0.51999999999999991,45.83964077310754,0.15096058534812257,33.39140278597938,-680
0.0076691200000002201,26.739772821779116,0.51999999999999991,45.839640773109359,0.15096058534813267,33.391402785963642,-680
0.0077499999999997796,22.177657061352253,0.52000000000000002,46.434231676632791,0.15469311124729695,27.694441711240849,-680
0.0077499999999999999,22.17765706134,0.52000000000000002,46.434231676634212,0.1546931112473072,27.694441711225547,-680
0.0078308799999998822,17.74341745594764,0.51999999999999991,46.8867210265308,0.15846844732656271,22.15716651820177,-680
0.0078308800000001181,17.743417455934889,0.51999999999999991,46.886721026531916,0.15846844732657378,22.15716651818585,-680
0.0079374999999998821,12.088487891606219,0.52000000000000002,47.273147634660198,0.16349038202600147,15.095549650036666,-680
0.0079375000000001181,12.088487891593941,0.52000000000000002,47.273147634660795,0.16349038202601263,15.095549650021335,680
0.0082499999999997662,22.62487934224708,0.51999999999999991,48.718146221924762,0.17845556669503318,28.252912398921989,680
0.0082500000000000004,22.624879342254523,0.51999999999999991,48.718146221926318,0.17845556669504459,28.252912398931283,680
0.0085624999999998758,31.988920761613159,0.51999999999999991,51.375441539865811,0.19406569573853488,39.946298158872345,680
0.0085625000000001256,31.9889207616202,0.51999999999999991,51.375441539868383,0.19406569573854773,39.946298158881135,-680
0.0086691200000000006,25.756284413776473,0.52000000000000002,52.342537579360979,0.19959719786716928,32.16326753643024,-680
0.0086691200000002504,25.756284413762142,0.52000000000000002,52.342537579362947,0.19959719786718236,32.163267536412341,-680
0.0087499999999997528,21.180780956941543,0.51999999999999991,52.905858138276322,0.20385441633432178,26.44958852000623,-680
0.0087500000000000008,21.180780956927709,0.51999999999999991,52.905858138277829,0.2038544163343349,26.449588519988954,-680
0.0088308799999998692,16.733741138895322,0.52000000000000002,53.32666329093157,0.20815190121756591,20.896329008068466,-680
0.0088308800000001329,16.733741138881033,0.52000000000000002,53.326663290932714,0.20815190121757998,20.896329008050625,-680
0.0089374999999998692,11.062810127526097,0.52000000000000002,53.670722445626915,0.21385821068989722,13.814730266219359,-680
0.0089375000000001328,11.062810127512336,0.52000000000000002,53.670722445627476,0.21385821068991134,13.814730266202174,680
0.0092499999999997359,21.55773682710889,0.51999999999999991,54.987970684638135,0.23080280810466719,26.92031373435956,680
0.0092499999999999995,21.557736827117239,0.51999999999999991,54.987970684639777,0.23080280810468168,26.920313734369984,680
0.009562499999999861,30.887831806491583,0.52000000000000002,57.512926710347166,0.2483516855000856,38.571308735862203,680
0.0095625000000001386,30.887831806499385,0.52000000000000002,57.512926710349902,0.24835168550010156,38.571308735871945,-680
0.0096691199999999998,24.645206639784465,0.51999999999999991,58.433978948981,0.25453511536898926,30.775804534213499,-680
0.0096691200000002774,24.645206639768517,0.51999999999999991,58.433978948983061,0.25453511536900553,30.775804534193586,-680
0.0097499999999997224,20.062638527854688,0.52000000000000002,58.962103393051684,0.25928358778619814,25.053303500288148,-680
0.00975,20.062638527839184,0.52000000000000002,58.962103393053248,0.25928358778621452,25.053303500268786,-680
0.0098308799999998545,15.608964220406651,0.52000000000000002,59.347495829543277,0.26406947274005099,19.49175914205151,-680
0.0098308800000001459,15.608964220390831,0.52000000000000002,59.347495829544414,0.26406947274006831,19.491759142031754,-680
0.0099374999999998544,9.9299251367483343,0.51999999999999991,59.64456513875475,0.27041522194338558,12.400035411129855,-680
0.0099375000000001459,9.9299251367331021,0.51999999999999991,59.64456513875524,0.27041522194340295,12.400035411110833,680
0.010249999999999709,20.405049696150375,0.52000000000000002,60.822336153026342,0.28920491471183052,25.480890874166704,680
0.01025,20.405049696159587,0.52000000000000002,60.822336153028026,0.28920491471184823,25.480890874178208,680
0.010562499999999848,29.720800397803014,0.51999999999999991,63.205740358663142,0.30855495822226747,37.113973399054437,680
0.010562500000000153,29.72080039781158,0.51999999999999991,63.20574035866602,0.30855495822228679,37.113973399065131,-680
0.010669120000000001,23.47443230623206,0.52000000000000002,64.078137323340471,0.31534276343367967,29.313795204378241,-680
0.010669120000000306,23.474432306214506,0.52000000000000002,64.078137323342602,0.31534276343369921,29.313795204356321,-680
0.010749999999999696,18.889394009249688,0.52000000000000002,64.569255455139569,0.32054623936941157,23.588209516570565,-680
0.010750000000000001,18.889394009232625,0.52000000000000002,64.569255455141146,0.32054623936943127,23.588209516549256,-680
0.010830879999999841,14.433558712617351,0.51999999999999991,64.917568203082169,0.32578413290384706,18.023966614081132,-680
0.010830880000000161,14.433558712600014,0.51999999999999991,64.917568203083263,0.32578413290386776,18.023966614059482,-680
0.010937499999999841,8.7521284161322104,0.52000000000000002,65.165662346128741,0.33272115366734795,10.92925684617332,-680
0.010937500000000161,8.7521284161155268,0.52000000000000002,65.165662346129139,0.33272115366736871,10.929256846152487,680
0.01124999999999968,19.223076006676756,0.51999999999999991,66.199453113398221,0.35321370559942994,24.004896301936103,680
0.01125,19.223076006686846,0.51999999999999991,66.199453113399912,0.35321370559945109,24.004896301948705,680
0.011562499999999833,28.538526952513504,0.52000000000000002,68.438610178311563,0.3742215596592065,35.637604505499105,680
0.011562500000000166,28.538526952522851,0.52000000000000002,68.438610178314548,0.37422155965922932,35.63760450551078,-680
0.01166912,22.292869140018951,0.51999999999999991,69.261812429573155,0.38156467060326232,27.838313274780624,-680
0.011669120000000333,22.292869139999802,0.51999999999999991,69.261812429575329,0.38156467060328542,27.838313274756711,-680
0.011749999999999665,17.708629007475661,0.52000000000000002,69.715636716531648,0.38718589384906227,22.113724298143705,-680
0.01175,17.708629007456956,0.52000000000000002,69.715636716533226,0.38718589384908558,22.113724298120346,-680
0.011830879999999827,13.25380857545213,0.51999999999999991,70.026684032241135,0.39283852027898247,16.55074871206536,-680
0.011830880000000174,13.253808575433293,0.51999999999999991,70.026684032242173,0.39283852027900673,16.550748712041838,-680
0.011937499999999827,7.5740357704844108,0.52000000000000002,70.22570858192978,0.40031765875232456,9.458108743599805,-680
0.011937500000000174,7.5740357704662795,0.52000000000000002,70.22570858193005,0.40031765875234893,9.4581087435771636,680
0.012249999999999652,18.051810132213312,0.51999999999999991,71.116171215218927,0.42236905838389843,22.542273158339007,680
0.01225,18.05181013222434,0.51999999999999991,71.116171215220618,0.42236905838392325,22.542273158352778,680
0.01256249999999982,27.376761097016292,0.51999999999999991,73.213000600697455,0.4448911173808911,34.186844550190479,680
0.012562500000000181,27.376761097026431,0.51999999999999991,73.213000600700525,0.44489111738091747,34.186844550203141,-680
0.012669120000000001,21.134899659217457,0.52000000000000002,73.987927563606831,0.45274069886183543,26.392294058199891,-680
0.012669120000000362,21.134899659196726,0.52000000000000002,73.98792756360902,0.45274069886186208,26.392294058174006,-680
0.012749999999999638,16.553715372806984,0.51999999999999991,74.405239649957011,0.4587426930945625,20.671521082160758,-680
0.012750000000000001,16.553715372786741,0.51999999999999991,74.40523964995856,0.45874269309458948,20.671521082135481,-680
0.012830879999999812,12.102097252000682,0.52000000000000002,74.679873401601967,0.46477314190066105,15.112544395564974,-680
0.01283088000000019,12.102097251980165,0.52000000000000002,74.679873401602919,0.4647731419006893,15.112544395539352,-680
0.012937499999999812,6.4267611641834019,0.52000000000000002,74.831054739018072,0.47274585145751302,8.025444796137144,-680
0.01293750000000019,6.4267611641636559,0.52000000000000002,74.831054739018185,0.47274585145754128,8.0254447961124846,680
0.013249999999999623,16.918854374848753,0.51999999999999991,75.582418399729988,0.49621464202400745,21.127489933179227,680
0.01325,16.918854374860679,0.51999999999999991,75.582418399731651,0.49621464202403592,21.12748993319412,680
0.013562499999999804,26.259887599049144,0.52000000000000002,77.542006503115502,0.52011090784919012,32.792144113498146,680
0.013562500000000196,26.259887599060178,0.52000000000000002,77.542006503118671,0.52011090784922054,32.792144113511931,-680
0.01366912,20.023874215892384,0.51999999999999991,78.27057051798495,0.52841957416164098,25.004896404121652,-680
0.013669120000000392,20.023874215869881,0.51999999999999991,78.270570517987167,0.52841957416167162,25.00489640409355,-680
0.01374999999999961,15.447239372872779,0.52000000000000002,78.652876894098057,0.53476653195770341,19.289804564482932,-680
0.01375,15.447239372851008,0.52000000000000002,78.652876894099549,0.53476653195773416,19.289804564455746,-680
0.013830879999999797,11.000264386621833,0.52000000000000002,78.892649926568922,0.54113911924493208,13.736626011519791,-680
0.013830880000000203,11.000264386599834,0.52000000000000002,78.892649926569774,0.54113911924496405,13.736626011492319,-680
0.013937499999999797,5.3311858056563413,0.51999999999999991,78.998103008646098,0.54955855506849483,6.6573404998598935,-680
0.013937500000000203,5.3311858056351671,0.51999999999999991,78.998103008646055,0.5495585550685268,6.6573404998334524,680
0.014249999999999596,15.842443807262192,0.52000000000000002,79.616979323352226,0.57430878616068637,19.783317749484549,680
0.014250000000000001,15.842443807275023,0.52000000000000002,79.616979323353846,0.57430878616071857,19.783317749500572,680
0.014562499999999791,25.203725042406429,0.51999999999999991,81.446486486860536,0.5994454625483302,31.473256717881011,680
0.014562500000000211,25.203725042418274,0.51999999999999991,81.446486486863748,0.59944546254836439,31.473256717895801,-680
0.014669120000000001,18.974836161806806,0.52000000000000002,82.131241731706467,0.60816808643378129,23.694905760773906,-680
0.014669120000000421,18.97483616178274,0.52000000000000002,82.131241731708656,0.60816808643381581,23.694905760743854,-680
0.014749999999999581,14.403672315147627,0.52000000000000002,82.480514570908753,0.61482595827642739,17.986645850648166,-680
0.014750000000000001,14.40367231512424,0.52000000000000002,82.480514570910188,0.61482595827646203,17.986645850618959,-680
0.014830879999999784,9.9622227199108089,0.51999999999999991,82.687427565591733,0.6215067950493921,12.440367152748578,-680
0.014830880000000218,9.9622227198873397,0.51999999999999991,82.687427565592472,0.62150679504942796,12.44036715271927,-680
0.014937499999999784,4.3005063104378944,0.52000000000000002,82.749831162843591,0.63032853244009324,5.3702751834320113,-680
0.014937500000000218,4.3005063104153063,0.52000000000000002,82.749831162843364,0.6303285324401291,5.3702751834038045,680
0.015249999999999566,14.833804238282527,0.51999999999999991,83.2443187599564,0.65623167281221106,18.523774882829034,680
0.01525,14.833804238296324,0.51999999999999991,83.244318759957963,0.65623167281224715,18.523774882846261,680
0.015562499999999776,24.217704604873987,0.52000000000000002,84.952162934220837,0.68248281096132213,30.241959585916554,680
0.015562500000000224,24.217704604886649,0.52000000000000002,84.952162934224077,0.6824828109613601,30.241959585932367,-680
0.015669119999999776,17.996642517036733,0.51999999999999991,85.596043943513052,0.69157702816760669,22.473382368900371,-680
0.015669120000000227,17.996642517010908,0.51999999999999991,85.596043943515241,0.69157702816764532,22.473382368868123,-680
0.015749999999999553,13.431448078253217,0.52000000000000002,85.914528197816537,0.69851388685223514,16.77257678174508,-680
0.01575,13.431448078228316,0.52000000000000002,85.914528197817901,0.69851388685227356,16.772576781713987,-680
0.015830879999999999,8.9959934642221118,0.51999999999999991,86.090841406393011,0.70547122799203743,11.233784341618454,-680
0.015830880000000463,8.9959934641969834,0.51999999999999991,86.090841406393622,0.7054712279920774,11.233784341587075,-680
0.015937499999999768,3.3422155927949433,0.52000000000000002,86.113196881343569,0.71465369949138557,4.1736056547812845,-680
0.015937500000000233,3.3422155927707617,0.52000000000000002,86.113196881343157,0.71465369949142554,4.1736056547510874,680
0.016249999999999539,13.898976243007604,0.51999999999999991,86.492217881054287,0.7415897754503793,17.356404526548538,680
0.016250000000000001,13.89897624302232,0.51999999999999991,86.49221788105578,0.74158977545041915,17.356404526566912,680
0.016562499999999761,23.306553181947034,0.51999999999999991,88.087471887036173,0.76883821459149038,29.104155448060247,680
0.01656250000000024,23.306553181960616,0.51999999999999991,88.087471887039484,0.76883821459153256,29.104155448077208,-680
0.016669119999999763,17.093601431557097,0.52000000000000002,88.693600977825341,0.77826470288272165,21.34570604874239,-680
0.016669120000000242,17.093601431529716,0.52000000000000002,88.693600977827487,0.77826470288276406,21.345706048708198,-680
0.016749999999999526,12.534566688156671,0.51999999999999991,88.983672611106542,0.78545094166373208,15.652592406875726,-680
0.016750000000000001,12.534566688130262,0.51999999999999991,88.983672611107821,0.78545094166377438,15.652592406842748,-680
0.016830879999999999,8.1052766136754251,0.52000000000000002,89.131767697141512,0.79265537274982956,10.121497961211185,-680
0.016830880000000492,8.1052766136488366,0.52000000000000002,89.131767697141996,0.79265537274987341,10.121497961177983,-680
0.016937499999999755,2.4596299876283201,0.52000000000000002,89.117222228091094,0.80216009761154106,3.0714732009405123,-680
0.016937500000000247,2.4596299876027334,0.52000000000000002,89.117222228090483,0.80216009761158491,3.071473200908561,680
0.017249999999999512,13.040228251514243,0.51999999999999991,89.390037916596441,0.83001826117904531,16.284039392158281,680
0.017250000000000001,13.04022825152988,0.51999999999999991,89.390037916597862,0.83001826117908906,16.284039392177807,680
0.017562499999999748,22.471595569647153,0.52000000000000002,90.88199244217121,0.85815605297514475,28.061498648866966,680
0.017562500000000255,22.471595569661559,0.52000000000000002,90.88199244217455,0.85815605297519082,28.061498648884957,-680
0.01766911999999975,16.266738262632121,0.51999999999999991,91.453540704561007,0.86787864655313995,20.313157219458237,-680
0.017669120000000257,16.266738262603194,0.51999999999999991,91.45354070456311,0.86787864655318625,20.313157219422113,-680
0.017749999999999499,11.713833706830959,0.52000000000000002,91.717604485506058,0.87528705619635272,14.627698674912144,-680
0.017750000000000002,11.713833706803047,0.52000000000000002,91.717604485507252,0.8752870561963989,14.627698674877291,-680
0.01783088,7.2906640275690187,0.52000000000000002,91.839885075829585,0.88271156239524617,9.1042470982928698,-680
0.017830880000000521,7.29066402754097,0.52000000000000002,91.839885075829926,0.88271156239529402,9.1042470982578436,-680
0.017937499999999742,1.6530689071057374,0.51999999999999991,91.791604663323994,0.89250322532218207,2.0642766891857161,-680
0.017937500000000262,1.6530689070787474,0.51999999999999991,91.791604663323184,0.89250322532222981,2.0642766891520123,680
0.018249999999999478,12.257138655958087,0.52000000000000002,91.967468914708647,0.92118191017111728,15.306152995104997,680
0.018249999999999999,12.257138655974762,0.52000000000000002,91.967468914709997,0.92118191017116513,15.306152995125819,680
0.018562499999999732,21.711749144691499,0.51999999999999991,93.365321846394124,0.95011037197314085,27.112637257998923,680
0.018562500000000266,21.711749144706733,0.51999999999999991,93.365321846397492,0.95011037197319081,27.112637258017944,-680
0.018669119999999734,15.514762042481284,0.52000000000000002,93.905410852776811,0.96009605812884702,19.374123779650112,-680
0.018669120000000268,15.514762042450812,0.52000000000000002,93.905410852778871,0.9600960581288972,19.374123779612063,-680
0.018749999999999465,10.967805639099227,0.51999999999999991,94.145828318840074,0.96770181750699236,13.696093015234478,-680
0.018749999999999999,10.967805639069621,0.51999999999999991,94.145828318841197,0.96770181750704265,13.696093015197507,-680
0.018830879999999998,6.5505643937137812,0.52000000000000002,94.244650052700649,0.97532176841866347,8.180044595133376,-680
0.018830880000000546,6.5505643936842723,0.52000000000000002,94.244650052700848,0.97532176841871521,8.1800445950965273,-680
0.018937499999999725,0.92075320552448225,0.51999999999999991,94.165730454830083,0.98536819109831408,1.1497944039035981,-680
0.018937500000000274,0.92075320549609252,0.51999999999999991,94.165730454829074,0.98536819109836571,1.1497944038681462,680
0.019249999999999452,11.547419562291582,0.52000000000000002,94.253648242012233,1.0147749768365821,14.419888318158852,680
0.01925,11.547419562309186,0.52000000000000002,94.253648242013497,1.0147749768366339,14.419888318180835,680
0.019562499999999719,21.024279667188878,0.52000000000000002,95.566290312404163,1.0444044848795033,26.2541568819933,680
0.019562500000000281,21.024279667204947,0.52000000000000002,95.566290312407531,1.0444044848795571,26.254156882013366,-680
0.019669119999999721,14.83479920429428,0.51999999999999991,96.077924850515998,1.054623318612171,18.525017350784101,-680
0.019669120000000283,14.834799204262264,0.51999999999999991,96.077924850518031,1.0546233186122251,18.525017350744118,-680
0.019749999999999438,10.293507394697043,0.52000000000000002,96.296965147838975,1.0624039252250377,12.854060271472246,-680
0.01975,10.293507394665939,0.52000000000000002,96.296965147839998,1.0624039252250919,12.854060271433404,-680
0.019830879999999999,5.8819046455777748,0.51999999999999991,96.374588125104978,1.0701970014900808,7.3450529470897159,-680
0.019830880000000575,5.8819046455468165,0.51999999999999991,96.374588125105049,1.0701970014901363,7.345052947051057,-680
0.019937499999999712,0.25948574954542103,0.51999999999999991,96.267994539541135,1.0804690400891119,0.32403391150846517,-680
0.019937500000000288,0.25948574951563153,0.51999999999999991,96.267994539539927,1.0804690400891674,0.32403391147126537,680
0.020249999999999425,10.907546778911048,0.52000000000000002,96.276560246339358,1.1105203166249513,13.620844512362844,680
0.020250000000000001,10.907546778929582,0.52000000000000002,96.276560246340551,1.1105203166250068,13.620844512385988,680
0.020562499999999706,20.405377729520925,0.51999999999999991,97.512434368952071,1.1407699231523369,25.481300507205702,680
0.020562500000000296,20.405377729537825,0.51999999999999991,97.512434368955482,1.1407699231523944,25.481300507226806,-680
0.020669119999999708,14.222952633406667,0.52000000000000002,97.998458817590745,1.1511948868828639,17.760971394676403,-680
0.020669120000000298,14.222952633373112,0.52000000000000002,97.998458817592734,1.1511948868829216,17.760971394634499,-680
0.020749999999999411,9.6869785350304021,0.51999999999999991,98.198267023242707,1.1591300474050075,12.096654829420604,-680
0.020750000000000001,9.6869785349978006,0.51999999999999991,98.198267023243645,1.1591300474050654,12.096654829379894,-680
0.02083088,5.2806636142643786,0.51999999999999991,98.256825313639155,1.1670761287356082,6.5942507027384858,-680
0.020830880000000603,5.2806636142319672,0.51999999999999991,98.256825313639084,1.1670761287356675,6.5942507026980124,-680
