"Time","Squirrel-Cage IM:Stator phase currents:1","Squirrel-Cage IM:Stator phase currents:2","Squirrel-Cage IM:Stator phase currents:3"
0.025611111111111112,63.77682202142735,29.381296761866786,-93.158118783294142
0.026388888888888136,39.169500546039892,53.654487854566128,-92.823988400606027
0.026388888888888885,39.169500546014383,53.654487854587273,-92.82398840060165
0.027388888888888886,3.5034542981994283,76.846225201247606,-80.349679499447035
0.028388888888888887,-31.948515436939587,88.025223629020999,-56.076708192081405
0.029166666666665838,-56.119537526320364,87.333482941268585,-31.213945414948228
0.029166666666666667,-56.119537526343656,87.333482941263412,-31.213945414919756
0.030166666666666668,-79.195208731617427,74.497651584750628,4.6975571468667958
0.031166666666666669,-90.340260483446485,50.027013286496313,40.313247196950172
0.031944444444443533,-89.712700147100506,25.130029367449943,64.582670779650556
0.031944444444444442,-89.712700147094949,25.130029367418754,64.582670779676192
0.032944444444444443,-77.08655216594002,-10.704244379616149,87.790796545556177
0.033944444444444444,-52.937583515760906,-46.170259529967531,99.10784304572843
0.034722222222221238,-28.32555792517018,-70.318822572008116,98.64438049717829
0.034722222222222224,-28.325557925136728,-70.318822572035771,98.644380497172492
0.035722222222222225,7.1615567489306251,-93.406797564841256,86.245240815910634
0.036722222222222226,42.35883661628489,-104.65900288006029,62.300166263775395
0.03749999999999893,66.371300776998879,-104.17746590484084,37.806165127841965
0.037499999999999999,66.371300777028722,-104.17746590483455,37.806165127805812
0.0385,89.3718920965986,-91.78051159263552,2.4086194960369198
0.0395,100.60661473116139,-67.857786519765696,-32.748828211395697
0.040277777777776642,100.13845502665627,-43.403305019886652,-56.735150006769615
0.040277777777777787,100.13845502664955,-43.403305019848005,-56.735150006801547
0.041277777777777788,87.779621307194049,-8.113850484702489,-79.665770822491552
0.042277777777777789,63.926675079306449,26.832336617150787,-90.759011696457236
0.043055555555554334,39.565574630319531,50.565372765194539,-90.13094739551407
0.043055555555555555,39.565574630278483,50.56537276522814,-90.130947395506624
0.044055555555555556,4.4697284915730666,73.061222796238653,-77.530951287811718
0.045055555555555557,-30.192635692856435,83.640316064266614,-53.447680371410172
0.045833333333332033,-53.657744010529377,82.605798336437331,-28.948054325907954
0.045833333333333337,-53.657744010564798,82.60579833642872,-28.948054325863922
0.046833333333333338,-75.795134328101923,69.542904972634489,6.252229355467442
0.047833333333333339,-86.067557603258066,45.121275600180248,40.946282003077819
0.048611111111109738,-84.871999742422389,20.459958527555653,64.412041214866747
0.048611111111111119,-84.871999742413067,20.459958527508835,64.412041214904235
0.04961111111111112,-71.729537764386322,-14.834821079132531,86.56435884351886
0.050611111111111121,-47.362774253880097,-49.545055899265563,96.907830153145653
0.05138888888888743,-22.80719695348759,-73.009344224107338,95.816541177594928
0.051388888888888887,-22.80719695343841,-73.009344224146901,95.816541177585322
0.052388888888888888,12.326487044190488,-95.182424877046472,82.855937832855986
0.053388888888888889,46.907231040720305,-105.59214038522038,58.68490934450007
0.054166666666665128,70.32018907937271,-104.58058339662499,34.260394317252278
0.054166666666666669,70.32018907941449,-104.580583396615,34.260394317200507
0.055166666666666669,92.50053878728761,-91.74138351398723,-0.75915527330037236
0.05616666666666667,102.98772717966391,-67.696172088655572,-35.291555091008334
0.056944444444442834,102.07075738997574,-43.371734031265262,-58.699023358710477
0.05694444444444445,102.07075738996548,-43.371734031211147,-58.699023358754332
0.057944444444444451,89.385582020671691,-8.5012473073032666,-80.884334713368418
0.058944444444444452,65.535643028793928,25.82622542852144,-91.361868457315367
0.059722222222220518,41.406033456857983,49.014746716070405,-90.420780172928389
0.059722222222222218,41.406033456801559,49.014746716115972,-90.420780172917532
0.060722222222222219,6.8647072772389066,70.832852031351962,-77.697559308590868
0.06172222222222222,-27.030663123780048,80.867112805492781,-53.836449681712736
0.062499999999998224,-49.818946464088391,79.56143959560373,-29.742493131515346
0.0625,-49.818946464135038,79.561439595591565,-29.742493131456527
0.063500000000000001,-71.076087149730043,66.399187738658824,4.6768994110712221
0.064500000000000002,-80.559445740811825,42.187698774789176,38.371746966022648
0.065277777777775922,-78.877533043105842,17.903959595774811,60.973573447331034
0.065277777777777782,-78.877533043092285,17.90395959571287,60.973573447379408
0.066277777777777783,-65.3414823266789,-16.656618077556047,81.998100404234947
0.067277777777777784,-40.894763477081149,-50.411995121206729,91.306758598287885
0.068055555555553635,-16.510354976791014,-73.039882716327924,89.550237693118945
0.068055555555555564,-16.510354976726589,-73.039882716378187,89.550237693104776
0.069055555555555564,18.115530417196858,-94.112750668863242,75.997220251666391
0.070055555555555565,51.920186448621173,-103.51400924230022,51.593822793679053
0.070833333333331319,74.608112131172547,-101.86246358572711,27.254351454554559
0.070833333333333331,74.60811213122517,-101.86246358571262,27.254351454487455
0.071833333333333332,95.809281538986255,-88.471470132059778,-7.3378114069264768
0.072833333333333333,105.39952143508108,-64.236210498556247,-41.163310936524837
0.073611111111109018,103.9294308665374,-40.019678010366476,-63.909752856170918
0.073611111111111113,103.92943086652284,-40.019678010296921,-63.909752856225914
0.074611111111111114,90.804897757191029,-5.5746992670308941,-85.230198490160134
0.075611111111111115,66.871237277496917,28.100293641086477,-94.971530918583397
0.07638888888888673,42.921609968003267,50.711828578798524,-93.633438546801784
0.076388888888888895,42.921609967932199,50.711828578854934,-93.633438546787133
0.077388888888888896,8.8801611940127714,71.821642392470949,-80.70180358648372
0.078388888888888897,-24.305287100079848,81.313411894031788,-57.008124793951929
0.079166666666664415,-46.474945486799569,79.771408613218199,-33.296463126418622
0.079166666666666663,-46.474945486856804,79.771408613202397,-33.296463126345586
0.080166666666666664,-66.958322297232471,66.602343091127324,0.35597920610514322
0.081166666666666665,-75.804638520373189,42.743666474117198,33.060972046255998
0.081944444444442113,-73.787901626717399,18.975480163537608,54.812421463179788
0.081944444444444445,-73.787901626699664,18.975480163461796,54.812421463237861
0.082944444444444446,-60.09148543507245,-14.652660162632671,74.744145597705128
0.083944444444444447,-35.830954409539849,-47.247885439591798,83.078839849131654
0.084722222222219812,-11.838887088750889,-68.884893393921629,80.723780482672524
0.084722222222222227,-11.838887088671784,-68.8848933939814,80.723780482653183
0.085722222222222227,21.987264797889278,-88.67595825447205,66.688693456582769
0.086722222222222228,54.72537914436851,-96.915612999808104,42.190233855439594
0.087499999999997524,76.469100086459079,-94.530368741762658,18.061268655303572
0.087500000000000008,76.469100086520939,-94.530368741742734,18.061268655221802
0.088500000000000009,96.424760819987142,-80.507027417611525,-15.917733402375625
0.08950000000000001,104.87748540109244,-56.053798385330367,-48.823687015762069
0.090277777777775209,102.69146480252031,-31.963666510531233,-70.727798291989075
0.090277777777777776,102.69146480250042,-31.963666510446828,-70.727798292053592
0.091277777777777777,88.957656472082064,1.9800057225698708,-90.937662194651935
0.092277777777777778,64.820753889132135,34.875704051566657,-99.696457940698792
0.093055555555552907,40.992945478351459,56.787342555891776,-97.780288034243227
0.093055555555555558,40.992945478265248,56.787342555958404,-97.780288034223659
0.094055555555555559,7.4131945639969841,77.020342596171901,-84.433537160168882
0.09505555555555556,-25.077964798067498,85.815632964491726,-60.737668166424228
0.09583333333333062,-46.642988289270306,83.944003985738135,-37.301015696467836
0.09583333333333334,-46.642988289337438,83.944003985718268,-37.301015696380823
0.096833333333333341,-66.397071502879442,70.695859404493604,-4.2987879016141761
0.097833333333333342,-74.70333249483555,47.174509635278767,27.528822859556776
0.098611111111108304,-72.472910998566405,23.943043439010911,48.529867559555498
0.098611111111111108,-72.472910998544677,23.943043438922089,48.529867559622595
0.099611111111111109,-58.831673060143842,-8.6991304344396454,67.530803494583495
0.10061111111111111,-35.029451876127034,-40.073987444713367,75.103439320840408
0.101388888888886,-11.667603969171063,-60.683922665445493,72.351526634616562
0.10138888888888889,-11.667603969079256,-60.683922665513109,72.351526634592361
0.10238888888888889,21.039054717498779,-79.175697538273738,58.136642820774959
0.10338888888888889,52.396521893922284,-86.279984985426807,33.883463091504524
0.10416666666666372,72.96800090858288,-83.21582137808052,10.247820469497633
0.10416666666666667,72.968000908651973,-83.215821378054656,10.24782046940269
0.10516666666666667,91.418122689575526,-68.677236706420672,-22.74088598315485
0.10616666666666667,98.521531436667132,-44.177354673585441,-54.344176763081698
0.10694444444444141,95.494943110974404,-20.385182885677224,-75.10976022529718
0.10694444444444445,95.494943110948029,-20.385182885579024,-75.109760225369001
0.10794444444444445,81.051318706844583,12.787899150810617,-93.8392178576552
0.10894444444444445,56.685183933099232,44.585239748319907,-101.27042368141915
0.1097222222222191,33.012583211761026,65.522357983720568,-98.534941195481593
0.10972222222222222,33.012583211660633,65.522357983795089,-98.53494119545573
0.11072222222222222,0.0017310823286051935,84.508517642009878,-84.510248724338481
0.11172222222222222,-31.631569942604383,92.243087208727502,-60.611517266123123
0.11249999999999681,-52.443651678737083,89.780321290998117,-37.336669612261034
0.1125,-52.443651678812763,89.780321290972864,-37.336669612160108
0.1135,-71.279858547391783,76.162990832490067,-4.8831322850982843
0.1145,-78.892954853384822,52.749630151144785,26.143324702240033
0.11527777777777451,-76.372482641456585,29.915074427859729,46.45740821359685
0.11527777777777778,-76.372482641430523,29.915074427758142,46.45740821367238
0.11627777777777779,-62.7546089533394,-1.8882383969938772,64.64284735033327
0.11727777777777779,-39.4498953271274,-32.181551997999101,71.631447325126501
0.11805555555555219,-16.785386650522067,-51.887935395800298,68.673322046322369
0.11805555555555555,-16.785386650418797,-51.887935395875083,68.673322046293876
0.11905555555555555,14.693609350049556,-69.282438653390614,54.588829303341058
0.12005555555555555,44.569438568455659,-75.518265178323588,30.948826609867922
0.12083333333332991,63.915137913333119,-72.031321893561028,8.116183980227909
0.12083333333333333,63.915137913407833,-72.031321893529764,8.116183980121928
0.12183333333333334,80.842479603509346,-57.364940122886949,-23.477539480622394
0.12283333333333334,86.650920924469531,-33.260008650380207,-53.390912274089317
0.1236111111111076,82.880290979942345,-10.137243471678588,-72.743047508263771
0.12361111111111112,82.880290979909148,-10.137243471568844,-72.743047508340311
0.12461111111111112,67.922637281328775,21.763972234519706,-89.686609515848474
0.12561111111111112,43.603150535100433,51.948345124580349,-95.551495659680782
0.1263888888888853,20.353697592594486,71.511185221120627,-91.864882813715113
0.12638888888888888,20.35369759248205,71.511185221199696,-91.864882813681746
0.12738888888888888,-11.681365013007998,88.751821429118593,-77.070456416110588
0.12838888888888889,-41.993231608612135,94.963595917595526,-52.970364308983385
0.12916666666666302,-61.667328770516143,91.589842183043146,-29.922513412527
0.12916666666666668,-61.667328770597614,91.58984218301056,-29.922513412412947
0.13016666666666668,-79.08483805928239,77.258694073517205,1.826143985765178
0.13116666666666668,-85.530075262626013,53.692881817507384,31.837193445118633
0.1319444444444407,-82.389274335252097,31.108699870338263,51.280574464913826
0.13194444444444445,-82.389274335220023,31.108699870223951,51.280574464996072
0.13294444444444445,-68.438288861607091,0.011567639721732803,68.426721221885344
0.13394444444444445,-45.355804607010839,-29.301649484894273,74.657454091905123
0.13472222222221839,-23.222011074380926,-48.188223721898787,71.41023479627971
0.13472222222222222,-23.222011074266451,-48.188223721980108,71.410234796246556
0.13572222222222222,7.2076738522279724,-64.632335469328169,57.424661617100199
0.13672222222222222,35.777510444036977,-70.218064346901855,34.440553902864878
0.1374999999999961,54.058839892452994,-66.536374009881854,12.47753411742886
0.13750000000000001,54.058839892533015,-66.536374009845971,12.477534117312956
0.13850000000000001,69.730827205378404,-52.10596691407715,-17.624860291301253
0.13950000000000001,74.597978272027433,-28.819343856762714,-45.778634415264719
0.14027777777777381,70.421628820149536,-6.7163588895070134,-63.705269930642523
0.14027777777777781,70.421628820110513,-6.7163588893881112,-63.705269930722409
0.14127777777777781,55.459464973427686,23.464384901099429,-78.923849874527107
0.14227777777777781,31.763607149154595,51.619920564027296,-83.383527713181891
0.14305555555555149,9.4184023921922488,69.52549672486937,-78.943899117061619
0.14305555555555555,9.4184023920705826,69.525496724950244,-78.94389911702082
0.14405555555555555,-21.000444065566398,84.726487374848489,-63.726043309282083
0.14505555555555555,-49.348081289895767,89.214553551475603,-39.86647226157983
0.14583333333332921,-67.398152017595791,84.845466918402579,-17.447314900806798
0.14583333333333334,-67.398152017679124,84.845466918361453,-17.447314900682336
0.14683333333333334,-82.810633377312556,69.79025004171254,13.020383335600009
0.14783333333333334,-87.568547060613668,46.172523125478982,41.396023935134686
0.14861111111110692,-83.46441863147956,23.987991444442464,59.476427187037096
0.14861111111111114,-83.464418631439202,23.987991444316865,59.47642718712234
0.14961111111111114,-68.831147866373385,-6.1366594352952148,74.967807301668614
0.15061111111111114,-45.728646883535575,-34.150353654667747,79.879000538203314
0.1513888888888846,-24.003832994308926,-51.958677040291107,75.962510034600029
0.15138888888888891,-24.003832994183515,-51.958677040376585,75.962510034560097
0.15238888888888891,5.4705421283644915,-67.143990333943123,61.673448205578623
0.15338888888888891,32.79638182882011,-71.833704255002942,39.037322426182826
0.15416666666666229,50.069459564148353,-67.825085822673202,17.755626258524842
0.15416666666666667,50.06945956423251,-67.82508582263219,17.755626258399683
0.15516666666666667,64.60405225052088,-53.540402653284225,-11.063649597236655
0.15616666666666668,68.727484539211062,-31.055495005713144,-37.671989533497914
0.15694444444444,64.361955891448815,-9.9881554004332465,-54.373800491015572
0.15694444444444447,64.361955891405216,-9.9881554003071606,-54.373800491098066
0.15794444444444447,49.747244862132924,18.45240440277696,-68.19964926490988
0.15894444444444447,27.084562333251998,44.604328926640108,-71.688891259892102
0.15972222222221769,5.9771253104996767,60.929963146598908,-66.907088457098581
0.15972222222222224,5.9771253103712354,60.929963146680741,-66.907088457051984
0.16072222222222224,-22.413331126921172,74.288938666014374,-51.875607539093195
0.16172222222222224,-48.441514133223095,77.37457855461119,-28.933064421388103
0.1624999999999954,-64.652718687187559,72.345873205430451,-7.6931545182429026
0.16250000000000001,-64.652718687269697,72.345873205382006,-7.6931545181123049
0.16350000000000001,-77.883383602507124,57.099047126662249,20.784336475844867
0.16450000000000001,-80.902723021571646,34.056347120258636,46.846375901313017
0.16527777777777311,-75.885908712043616,12.807407959702541,63.078500752341071
0.1652777777777778,-75.88590871199456,12.807407959569673,63.078500752424887
0.1662777777777778,-60.749094068072168,-15.619493560964607,76.368587629036767
0.1672777777777778,-37.921502066690167,-41.600259625806146,79.521761692496312
0.1680555555555508,-16.901384723489745,-57.778127170709908,74.679511894199649
0.16805555555555557,-16.901384723356056,-57.778127170794946,74.679511894151005
0.16905555555555557,11.178384335876999,-71.048227247143444,59.869842911266439
0.17005555555555557,36.791552351421181,-74.274722693508011,37.483170342086837
0.17083333333332851,52.699826415341441,-69.573270519447235,16.87344410410579
0.17083333333333336,52.699826415426379,-69.573270519398875,16.873444103972489
0.17183333333333337,65.683769850542788,-55.065153725482645,-10.618616125060136
0.17283333333333337,68.731541718465536,-33.114449940976904,-35.617091777488632
0.17361111111110619,63.986186972981059,-12.925404923552964,-51.060782049428099
0.17361111111111113,63.986186972931883,-12.925404923420245,-51.06078204951163
0.17461111111111113,49.558305104566564,13.948739341043691,-63.507044445610262
0.17561111111111113,27.841130500265315,38.285637941689522,-66.126768441954837
0.17638888888888388,7.9280196339904716,53.21882986660664,-61.146849500597114
0.1763888888888889,7.928019633857522,53.218829866688374,-61.146849500545898
0.1773888888888889,-18.49939915739678,65.05889321590125,-46.55949405850447
0.1783888888888889,-42.33134389867076,67.173702260610213,-24.842358361939453
0.17916666666666162,-56.867295314485894,61.894562695337072,-5.0272673808511783
0.1791666666666667,-56.867295314565979,61.894562695283625,-5.0272673807176496
0.1801666666666667,-68.23717737394891,47.05845935022753,21.178718023721373
0.1811666666666667,-69.972901841979095,25.244352130279339,44.728549711699756
0.1819444444444393,-64.485099416399152,5.4455745299794849,59.03952488641967
0.18194444444444446,-64.485099416343715,5.445574529844091,59.039524886499635
0.18294444444444447,-49.506160585153253,-20.653225635282247,70.159386220435493
0.18394444444444447,-27.687422773782242,-44.046368485559377,71.733791259341615
0.18472222222221701,-7.9661704860142066,-58.237710505511664,66.203880991525864
0.18472222222222226,-7.966170485877349,-58.237710505592176,66.203880991469532
0.18572222222222226,17.96163082998801,-69.25230051192807,51.290669681940059
0.18672222222222226,41.151761870595173,-70.819036165865356,29.667274295270179
0.18749999999999467,55.199542606960868,-65.371235337422291,10.171692730461412
0.1875,55.199542607041792,-65.371235337365903,10.171692730324107
0.1885,66.093019931870273,-50.687445223646435,-15.405574708223842
0.1895,67.651779339230089,-29.425314445843497,-38.226464893386584
0.19027777777777238,62.295525174842105,-10.284621269271188,-52.01090390557092
0.1902777777777778,62.295525174785794,-10.284621269134369,-52.010903905651425
0.1912777777777778,47.864294876994997,14.77718788787141,-62.641482764866403
0.1922777777777778,26.997426048935857,37.066504094762166,-64.063930143698016
0.19305555555555007,8.2446164613054655,50.463802505887109,-58.708418967192571
0.19305555555555556,8.2446164611694872,50.463802505966271,-58.708418967135756
0.19405555555555556,-16.252015391197784,60.676198724875427,-44.424183333677647
0.19505555555555557,-37.95306990705938,61.81214290506945,-23.859072998010067
0.19583333333332778,-50.915203763591634,56.344517003581203,-5.4293132399895647
0.19583333333333336,-50.91520376366902,56.34451700352308,-5.4293132398540642
0.19683333333333336,-60.643785968375589,42.067653690765169,18.576132277610416
0.19783333333333336,-61.424457098039014,21.670936913738011,39.75352018430101
0.19861111111110547,-55.78973388150348,3.4645920055386412,52.325141875964839
0.1986111111111111,-55.789733881443951,3.4645920054036523,52.325141876040291
0.1996111111111111,-41.448068329432708,-20.173213327880845,61.621281657313546
0.2006111111111111,-21.145764303032689,-40.946464724101403,62.092229027134088
0.20138888888888318,-3.103547863738962,-53.218545619909996,56.322093483648956
0.2013888888888889,-3.1035478636034179,-53.218545619984489,56.322093483587906
0.2023888888888889,20.246092613652237,-62.197332349634912,41.951239735982675
0.2033888888888889,40.699514786815442,-62.471631817332224,21.772117030516778
0.20416666666666086,52.741529164204621,-56.652136042982477,3.9106068787778625
0.20416666666666666,52.741529164278624,-56.652136042920532,3.9106068786419073
0.20516666666666666,61.497348929118289,-42.358904399986308,-19.138444529131981
0.20616666666666666,61.674177373029352,-22.403357325170674,-39.270820047858678
0.2069444444444386,55.884552887462881,-4.794671508599734,-51.089881378863147
0.20694444444444449,55.884552887400645,-4.7946715084639386,-51.089881378936703
0.20794444444444449,41.771380165775049,17.870377473075706,-59.641757638850748
0.20894444444444449,22.139930203247875,37.609836893326914,-59.749767096574786
0.20972222222221623,4.8593540761669249,49.158145525149109,-54.017499601316032
0.2097222222222222,4.8593540760319094,49.158145525221826,-54.017499601253732
0.2107222222222222,-17.330069489875477,57.454385586064689,-40.124316096189212
0.2117222222222222,-36.591620033820426,57.451503012808601,-20.859882978988182
0.21249999999999397,-47.807721524980884,51.749392607410662,-3.941671082429778
0.21250000000000002,-47.807721525052251,51.749392607348142,-3.9416710822958905
0.21350000000000002,-55.774897411059627,38.046924383793758,17.727973027265865
0.21450000000000002,-55.593272433307789,19.125334489440721,36.467937943867071
0.21527777777777168,-49.871892846917135,2.553521720608682,47.318371126308449
0.21527777777777779,-49.871892846854308,2.5535217204764855,47.318371126377826
0.21627777777777779,-36.300308459758639,-18.613873191467349,54.914181651225988
0.21727777777777779,-17.665318042602291,-36.846998678745734,54.512316721348029
0.2180555555555494,-1.3982230447235797,-47.341668393407943,48.739891438131522
0.21805555555555559,-1.3982230445922106,-47.341668393475658,48.739891438067872
0.21905555555555559,19.318460926919492,-54.577223780713545,35.258762853794053
0.22005555555555559,37.094708993191425,-53.964633669025538,16.869924675834113
0.22083333333332708,47.271840921143571,-48.147389199578676,0.87554827843510452
0.22083333333333335,47.271840921209851,-48.147389199514237,0.87554827830438242
0.22183333333333335,54.195801623715951,-34.762709841274372,-19.433091782441579
0.22283333333333336,53.420455062277689,-16.622740590798095,-36.797714471479594
0.22361111111110482,47.594707874907186,-0.90005189224588378,-46.694655982661303
0.22361111111111118,47.59470787484225,-0.90005189211583669,-46.694655982726417
0.22461111111111118,34.350703328378472,19.007009427650765,-53.357712756029237
0.22561111111111118,16.499353037947429,35.973079983182657,-52.472433021130087
0.22638888888888245,1.0749974591653579,45.604675176158615,-46.679672635323975
0.22638888888888889,1.0749974590362639,45.604675176222635,-46.679672635258896
0.22738888888888889,-18.402878850228845,52.031298687978328,-33.628419837749483
0.22838888888888889,-34.950849604444365,51.06511672702031,-16.114267122575942
0.22916666666666019,-44.307287329608741,45.329687356435599,-1.0224000268268583
0.22916666666666671,-44.307287329671553,45.329687356370599,-1.0224000266990494
0.23016666666666671,-50.490825763006207,32.502823015492474,17.988002747513733
0.23116666666666671,-49.442118325072634,15.355953103679244,34.086165221393394
0.23194444444443788,-43.764910503069636,0.61792200087230142,43.146988502197338
0.23194444444444448,-43.764910503004764,0.61792200074603443,43.146988502258729
0.23294444444444448,-31.164732187359704,-17.90083727942509,49.065569466784794
0.23394444444444448,-14.387294048684083,-33.528742143271444,47.916036191955527
0.23472222222221562,-0.0040005099690887391,-42.280285961705317,42.284286471674406
0.23472222222222228,-0.0040005098449569232,-42.280285961764882,42.284286471609839
0.23572222222222228,18.023339827631546,-47.918482761893422,29.895142934261873
0.23672222222222228,33.182770178347099,-46.654125767164359,13.471355588817264
0.2374999999999933,41.62728194007466,-41.057246516441786,-0.57003542363286996
0.23750000000000004,41.627281940132605,-41.057246516377177,-0.57003542375542793
0.23850000000000005,46.988595787516559,-28.865083287093103,-18.123512500423455
0.23950000000000005,45.612866624269174,-12.779573973158842,-32.833292651110334
0.24027777777777098,40.05290418267559,0.93325076283433006,-40.986154945509924
0.24027777777777781,40.05290418261098,0.93325076295536391,-40.986154945566348
0.24127777777777781,28.058669971803493,18.032188668348191,-46.090858640151687
0.24227777777777781,12.30952148091411,32.314223003041931,-44.623744483956038
0.24305555555554867,-1.0787925810986136,40.194071152357722,-39.115278571259111
0.24305555555555558,-1.0787925812180923,40.194071152412732,-39.115278571194636
0.24405555555555558,-17.73217155526962,45.067514015927067,-27.335342460657451
0.24505555555555558,-31.599714940087878,43.534729227187128,-11.935014287099246
0.24583333333332638,-39.219453223900388,38.096978511192788,1.1224747127076
0.24583333333333338,-39.219453223954048,38.09697851112864,1.1224747128254116
0.24683333333333338,-43.880576084245206,26.553641029963782,17.326935054281424
0.24783333333333338,-42.302146461342986,11.520349998015496,30.781796463327488
0.24861111111110407,-36.95022307567983,-1.1956118535169722,38.145834929196802
0.24861111111111114,-36.950223075616172,-1.1956118536329541,38.145834929249126
0.24961111111111114,-25.660836560400824,-16.942095464437031,42.602932024837855
0.25061111111111112,-11.008316311763641,-29.980069095662177,40.988385407425817
0.25138888888888172,1.358437375855245,-37.087776538628987,35.729339162773741
0.25138888888888888,1.3584373759692685,-37.087776538679918,35.729339162710644
0.25238888888888888,16.640957191342977,-41.342120701430588,24.701163510087611
0.25338888888888889,29.259817563374821,-39.69343237815842,10.433614814783601
0.25416666666665944,36.111310586944299,-34.52821139756999,-1.5830991893743089
0.25416666666666665,36.111310586993625,-34.528211397507754,-1.5830991894858695
0.25516666666666665,40.164193855473179,-23.760609464771846,-16.403584390701337
0.25616666666666665,38.482490166149553,-9.8745351202611271,-28.607955045888424
0.25694444444443715,33.410942987603107,1.7970274482921411,-35.207970435895248
0.25694444444444448,33.410942987541269,1.7970274484020727,-35.207970435943338
0.25794444444444448,22.901487241015122,16.164338583983941,-39.065825824999067
0.25894444444444448,9.3913229624520511,27.965295286353417,-37.356618248805468
0.25972222222221486,-1.9417208294289496,34.323283496814476,-32.381562667385523
0.25972222222222224,-1.9417208295364148,34.323283496861016,-32.381562667324602
0.26072222222222224,-15.867110266282433,37.998245929001598,-22.131135662719167
0.26172222222222224,-27.2782667248804,36.272349598349805,-8.9940828734694023
0.26249999999999257,-33.405722062369655,31.400433470120589,2.005288592249066
0.26250000000000001,-33.405722062414718,31.400433470060648,2.0052885923540718
0.26350000000000001,-36.912570438024296,21.414425620006199,15.498144818018098
0.26450000000000001,-35.183356129960913,8.6517064295501527,26.53164970041076
0.26527777777777023,-30.423086458527699,-2.0160267782589649,32.439113236786667
0.26527777777777778,-30.423086458468404,-2.016026778362253,32.439113236830657
0.26627777777777778,-20.709068387911529,-15.082441749449847,35.791510137361371
0.26727777777777778,-8.3238719497701545,-25.747362556676364,34.071234506446523
0.26805555555554794,2.0128096996189182,-31.443021045299279,29.430211345680359
0.26805555555555555,2.0128096997196812,-31.443021045341922,29.43021134562224
