"Time","Squirrel-Cage IM:Rotational speed","Squirrel-Cage IM:Electrical torque","Step:Output"
0.020055555555555556,11.383470804487763,-24.008540793453555,0
0.020833333333332739,11.229949789488549,-14.421715722923738,0
0.020833333333333332,11.229949789488463,-14.421715722913998,0
0.021833333333333333,11.181160296024739,6.0343572980837878,0
0.022833333333333334,11.372046292716826,32.950339822844043,0
0.023611111111110441,11.717313741056861,55.969658556587447,0
0.02361111111111111,11.717313741057236,55.969658556607357,0
0.024611111111111111,12.423459097768003,84.858240096938701,0
0.025611111111111112,13.399308723899285,109.29473993042816,0
0.026388888888888136,14.306423073698625,123.10913487273834,0
0.026388888888888885,14.306423073699547,123.10913487274904,0
0.027388888888888886,15.592170007825153,132.37597038743061,0
0.028388888888888887,16.918897995374095,131.26939894221849,0
0.029166666666665838,17.913206754459587,123.49294615355986,0
0.029166666666666667,17.91320675446061,123.49294615354867,0
0.030166666666666668,19.066461115220214,105.93771636020357,0
0.031166666666666669,20.01109067590258,82.255030812062856,0
0.031944444444443533,20.571050123858679,61.607216621966238,0
0.031944444444444442,20.571050123859241,61.607216621941696,0
0.032944444444444443,21.052684626932972,34.988771004602846,0
0.033944444444444444,21.280357131668541,11.340919429796232,0
0.034722222222221238,21.309427234189201,-3.1336925080436053,0
0.034722222222222224,21.309427234189169,-3.1336925080591711,0
0.035722222222222225,21.212165967455462,-14.863658771085921,0
0.036722222222222226,21.041773795709524,-17.617306638285434,0
0.03749999999999893,20.917663545505718,-13.335280171029163,0
0.037499999999999999,20.917663545505576,-13.335280171019232,0
0.0385,20.843097094697242,-0.21052831242676803,0
0.0395,20.936033256050042,19.783308460569327,0
0.040277777777776642,21.160892429605898,38.379691420562054,0
0.040277777777777787,21.160892429606339,38.37969142059054,0
0.041277777777777788,21.670364793376866,63.5536974962709,0
0.042277777777777789,22.425850867720214,87.033185599997481,0
0.043055555555554334,23.16363112412057,102.13904685584998,0
0.043055555555555555,23.163631124121817,102.1390468558707,0
0.044055555555555556,24.257946892817753,115.50058336536594,0
0.045055555555555557,25.445744020768728,120.67487087200466,0
0.045833333333332033,26.379964218018728,118.74841438876395,0
0.045833333333333337,26.379964218020277,118.7484143887566,0
0.046833333333333338,27.525354922893808,109.13091524679392,0
0.047833333333333339,28.53994749990057,92.910232442062537,0
0.048611111111109738,29.202351677243232,77.137204052559724,0
0.048611111111111119,29.202351677244298,77.137204052530123,0
0.04961111111111112,29.8633383949375,54.95842090491972,0
0.050611111111111121,30.302320576638905,33.192950003691685,0
0.05138888888888743,30.500512142280652,18.231831988844739,0
0.051388888888888887,30.500512142280918,18.231831988819049,0
0.052388888888888888,30.60348138954199,3.3829979774941994,0
0.053388888888888889,30.589262795657294,-4.9810806091047199,0
0.054166666666665128,30.541869571937177,-6.3786409435182403,0
0.054166666666666669,30.541869571937077,-6.3786409435167117,0
0.055166666666666669,30.496058682161173,-1.4994947573283299,0
0.05616666666666667,30.534103889943967,10.201834409091644,0
0.056944444444442834,30.661419923875972,23.052802200133087,0
0.05694444444444445,30.661419923876345,23.052802200162454,0
0.057944444444444451,30.987474782188936,42.614613118112544,0
0.058944444444444452,31.516583050271258,63.220649087107056,0
0.059722222222220518,32.067605139299296,78.272294247216863,0
0.059722222222222218,32.067605139300625,78.272294247247714,0
0.060722222222222219,32.93434113586531,94.378493473668087,0
0.06172222222222222,33.936422013119675,105.08110034912843,0
0.062499999999998224,34.770988848932561,108.90207328026202,0
0.0625,34.770988848934493,108.90207328026602,0
0.063500000000000001,35.859440549322429,107.72799412292808,0
0.064500000000000002,36.903366217124059,100.13728750298661,0
0.065277777777775922,37.646384579883573,90.530393125618147,0
0.065277777777777782,37.646384579885257,90.53039312559207,0
0.066277777777777783,38.475193098350225,74.813747440999421,0
0.067277777777777784,39.135526385408902,57.1903372804775,0
0.068055555555553635,39.526516506255007,43.535165343873665,0
0.068055555555555564,39.526516506255845,43.535165343840816,0
0.069055555555555564,39.880150151866388,27.736573033509089,0
0.070055555555555565,40.092582128710205,15.561860758360938,0
0.070833333333331319,40.187533862135808,9.4766833620376847,0
0.070833333333333331,40.187533862136,9.4766833620260336,0
0.071833333333333332,40.263048892257117,6.681387464725959,0
0.072833333333333333,40.339881159047408,9.7207869761293644,0
0.073611111111109018,40.437012947693631,15.846502510220516,0
0.073611111111111113,40.437012947693965,15.846502510240953,0
0.074611111111111114,40.651108448873785,27.701981029111927,0
0.075611111111111115,41.000423102356002,42.600987477244594,0
0.07638888888888673,41.379892168747588,55.09899344477455,0
0.076388888888888895,41.379892168748782,55.098993444809309,0
0.077388888888888896,42.009612878138164,70.701577996504469,0
0.078388888888888897,42.785523165646381,84.046931572978025,0
0.079166666666664415,43.470983411299848,91.867975087021108,0
0.079166666666666663,43.470983411301916,91.867975087039724,0
0.080166666666666664,44.422843860286427,97.760401450720664,0
0.081166666666666665,45.408188932222266,98.537927893990684,0
0.081944444444442113,46.164996280936236,95.678379302674387,0
0.081944444444444445,46.164996280938468,95.67837930266154,0
0.082944444444444446,47.086747017673581,88.10190567209294,0
0.083944444444444447,47.914893344893599,77.173901461293326,0
0.084722222222219812,48.47671976517465,67.256517504601376,0
0.084722222222222227,48.47671976517627,67.25651750456953,0
0.085722222222222227,49.08227561318828,53.961580283885326,0
0.086722222222222228,49.557712282606076,41.482887283734897,0
0.087499999999997524,49.846855664239236,33.23927047628306,0
0.087500000000000008,49.84685566424006,33.239270476258994,0
0.088500000000000009,50.136860848996825,25.455345277729126,0
0.08950000000000001,50.367948975499182,21.552855630176705,0
0.090277777777775209,50.533069973159094,21.437209477354191,0
0.090277777777777776,50.533069973159641,21.437209477358014,0
0.091277777777777777,50.761280259937834,24.970387415493381,0
0.092277777777777778,51.043666448236038,32.151088076875169,0
0.093055555555552907,51.321710777563219,39.679862635975802,0
0.093055555555555558,51.32171077756427,39.679862636003691,0
0.094055555555555559,51.773014070786125,50.873626650354005,0
0.09505555555555556,52.339639557084688,62.514154179507187,0
0.09583333333333062,52.859020774109077,71.002821806748869,0
0.09583333333333334,52.859020774111009,71.002821806776851,0
0.096833333333333341,53.616430032602004,80.183363416531066,0
0.097833333333333342,54.452148457891262,86.534796937034997,0
0.098611111111108304,55.136263666872892,89.131945090515032,0
0.098611111111111108,55.136263666875386,89.131945090520475,0
0.099611111111111109,56.030821321432683,89.299185901591784,0
0.10061111111111111,56.909841314340234,86.090528393463146,0
0.101388888888886,57.562550193639971,81.607405855985022,0
0.10138888888888889,57.562550193642323,81.607405855965666,0
0.10238888888888889,58.34124066926416,73.959220147018399,0
0.10338888888888889,59.036543120652517,65.103784163766647,0
0.10416666666666372,59.51492829239244,58.052911612000727,0
0.10416666666666667,59.514928292394153,58.052911611974366,0
0.10516666666666667,60.051744519379817,49.615088997245472,0
0.10616666666666667,60.511166968979104,42.710612481981961,0
0.10694444444444141,60.826933627944911,38.854681687710055,0
0.10694444444444445,60.82693362794609,38.854681687697827,0
0.10794444444444445,61.199430624597717,36.223399075942872,0
0.10894444444444445,61.559483882226665,36.37324143085884,0
0.1097222222222191,61.848589503638522,38.349735031405409,0
0.10972222222222222,61.848589503639715,38.349735031416294,0
0.11072222222222222,62.252827190531974,42.975050240973403,0
0.11172222222222222,62.712808914252349,49.383014497581541,0
0.11249999999999681,63.118411277465484,55.109690168497202,0
0.1125,63.118411277467239,55.109690168521368,0
0.1135,63.707034025199306,62.727729843905642,0
0.1145,64.370037962292798,69.851646848748331,0
0.11527777777777451,64.931754799326043,74.567796797719879,0
0.11527777777777778,64.931754799328488,74.567796797737714,0
0.11627777777777779,65.700998861766905,79.089066093986261,0
0.11727777777777779,66.505288628008003,81.536423853804848,0
0.11805555555555219,67.141290038186312,81.919276529736493,0
0.11805555555555555,67.141290038189055,81.919276529735328,0
0.11905555555555555,67.954597914682893,80.543211302971471,0
0.12005555555555555,68.744750862378041,77.356747801814237,0
0.12083333333332991,69.332980505214991,73.926847970610567,0
0.12083333333333333,69.33298050521752,73.926847970594054,0
0.12183333333333334,70.04624455379539,68.767542677228903,0
0.12283333333333334,70.70603648218075,63.337244752553261,0
0.1236111111111076,71.182241048214038,59.312617341653727,0
0.12361111111111112,71.182241048216113,59.312617341636347,0
0.12461111111111112,71.751449941297267,54.836284819417585,0
0.12561111111111112,72.28148744515245,51.540269396021181,0
0.1263888888888853,72.67512435217732,49.981040651103022,0
0.12638888888888888,72.675124352179111,49.981040651098013,0
0.12738888888888888,73.169875252717333,49.380442385199764,0
0.12838888888888889,73.666475907450945,50.33523616846265,0
0.12916666666666302,74.063543370274118,52.044256031692534,0
0.12916666666666668,74.063543370276022,52.044256031702275,0
0.13016666666666668,74.598407371228348,55.237464657031111,0
0.13116666666666668,75.169323140041953,59.184235880221301,0
0.1319444444444407,75.641861364667079,62.488938270330486,0
0.13194444444444445,75.641861364669424,62.488938270346502,0
0.13294444444444445,76.287104921331448,66.66638253158834,0
0.13394444444444445,76.97210606779457,70.377286073216993,0
0.13472222222221839,77.528355619547398,72.719996353200671,0
0.13472222222222222,77.528355619550183,72.719996353210789,0
0.13572222222222222,78.266260335852095,74.835716506674189,0
0.13672222222222222,79.019765583498611,75.831161386779584,0
0.1374999999999961,79.609361551955658,75.82715421839228,0
0.13750000000000001,79.609361551958628,75.82715421839066,0
0.13850000000000001,80.363046272301943,74.90941157983778,0
0.13950000000000001,81.103130553072177,73.147306041476625,0
0.14027777777777381,81.664649782196165,71.358018521287818,0
0.14027777777777781,81.664649782199007,71.358018521277984,0
0.14127777777777781,82.364600661034444,68.761120264432066,0
0.14227777777777781,83.038045607693235,66.107074811860727,0
0.14305555555555149,83.543952480404698,64.181700306440575,0
0.14305555555555555,83.543952480407299,64.181700306431082,0
0.14405555555555555,84.174003172109664,62.079817531036191,0
0.14505555555555555,84.78582660397106,60.561764650149804,0
0.14583333333332921,85.25317624707597,59.855913282439687,0
0.14583333333333334,85.253176247078443,59.855913282437108,0
0.14683333333333334,85.848958979037619,59.591163504653373,0
0.14783333333333334,86.445606530879488,60.019520992289699,0
0.14861111111110692,86.914467925968481,60.773415246864936,0
0.14861111111111114,86.914467925971039,60.773415246869945,0
0.14961111111111114,87.527967531442243,62.168327793361655,0
0.15061111111111114,88.157150923982456,63.880688876581651,0
0.1513888888888846,88.658856468104688,65.31135158808415,0
0.15138888888888891,88.658856468107487,65.311351588092123,0
0.15238888888888891,89.320243764619761,67.126039621116504,0
0.15338888888888891,89.998991878494365,68.759525207971151,0
0.15416666666666229,90.537346024256507,69.8186139579323,0
0.15416666666666667,90.537346024259563,69.818613957937657,0
0.15516666666666667,91.240049119712026,70.832959469740132,0
0.15616666666666668,91.950737872291512,71.412939444289904,0
0.15694444444444,92.506198932376876,71.560718607869944,0
0.15694444444444447,92.506198932380073,71.560718607870001,0
0.15794444444444447,93.220350486105076,71.390692709060659,0
0.15894444444444447,93.931014561757806,70.877953582852641,0
0.15972222222221769,94.479388567049057,70.298738229735548,0
0.15972222222222224,94.479388567052254,70.298738229731811,0
0.16072222222222224,95.177069177649571,69.405401584077296,0
0.16172222222222224,95.865362113249091,68.439368880419025,0
0.1624999999999954,96.3940208152667,67.699022429818001,0
0.16250000000000001,96.394020815269812,67.699022429813894,0
0.16350000000000001,97.065599613101639,66.829759680494618,0
0.16450000000000001,97.729193329857281,66.112430831671787,0
0.16527777777777311,98.24090752686665,65.687630582754437,0
0.1652777777777778,98.240907526869719,65.687630582752234,0
0.1662777777777778,98.894841773351416,65.331713688967795,0
0.1672777777777778,99.546293691912908,65.191288964911266,0
0.1680555555555508,100.05260431157286,65.221200342501831,0
0.16805555555555557,100.05260431157598,65.221200342502414,0
0.16905555555555557,100.70465350569251,65.414877981284974,0
0.17005555555555557,101.35935697235705,65.746165316794119,0
0.17083333333332851,101.87115752383394,66.069960510550317,0
0.17083333333333336,101.87115752383714,66.069960510552519,0
0.17183333333333337,102.53313093469791,66.533632789218686,0
0.17283333333333337,103.19982969507137,67.009283768146034,0
0.17361111111110619,103.72159826732086,67.362089830139567,0
0.17361111111111113,103.72159826732418,67.362089830141755,0
0.17461111111111113,104.39626739761547,67.767672103978683,0
0.17561111111111113,105.07461904348651,68.096556366031194,0
0.17638888888888388,105.60422697497468,68.288718577851384,0
0.1763888888888889,105.6042269749781,68.28871857785245,0
0.1773888888888889,106.28693973578127,68.447611366390959,0
0.1783888888888889,106.97072876790864,68.505547360993575,0
0.17916666666666162,107.50266707967532,68.483009424238418,0
0.1791666666666667,107.50266707967879,68.483009424238077,0
0.1801666666666667,108.18595308398392,68.37436458644504,0
0.1811666666666667,108.86773804328868,68.186253989762079,0
0.1819444444444393,109.39650243485558,67.993374144274583,0
0.18194444444444446,109.39650243485909,67.993374144273204,0
0.18294444444444447,110.07390858209942,67.69831043220087,0
0.18394444444444447,110.74815048848517,67.364559728963229,0
0.18472222222221701,111.27016802767163,67.088387213453103,0
0.18472222222222226,111.27016802767514,67.088387213451213,0
0.18572222222222226,111.93813138332496,66.725994392983935,0
0.18672222222222226,112.6024823537285,66.369865179368247,0
0.18749999999999467,113.11678291774547,66.106780583842266,0
0.1875,113.11678291774898,66.106780583840546,0
0.1885,113.77514872976428,65.798520811309771,0
0.1895,114.43063891284741,65.534765350779963,0
0.19027777777777238,114.93878626296109,65.366242261857963,0
0.1902777777777778,114.93878626296463,65.366242261856968,0
0.1912777777777778,115.59043224345186,65.20231016830833,0
0.1922777777777778,116.24073755962307,65.099435256500968,0
0.19305555555555007,116.74598790070861,65.060277186302187,0
0.19305555555555556,116.74598790071218,65.060277186302017,0
0.19405555555555556,117.3953734378194,65.057964383757707,0
0.19505555555555557,118.04496026810362,65.099788094210808,0
0.19583333333332778,118.55057480716184,65.153819644472136,0
0.19583333333333336,118.55057480716546,65.153819644472563,0
0.19683333333333336,119.20134431300306,65.237860420891892,0
0.19783333333333336,119.85295923536152,65.321081123743681,0
0.19861111111110547,120.36029301849986,65.373114199934449,0
0.1986111111111111,120.36029301850354,65.373114199934776,0
0.1996111111111111,121.01304182069934,65.409686035845667,0
0.2006111111111111,121.66591806374475,65.397581235299469,0
0.20138888888888318,122.17344681709577,65.346566624803785,0
0.2013888888888889,122.17344681709949,65.346566624803259,0
0.2023888888888889,122.82512798915333,65.221738091109316,0
0.2033888888888889,123.47520759045712,65.027530119538184,0
0.20416666666666086,123.97927375182906,64.829815245279022,0
0.20416666666666666,123.97927375183281,64.829815245277445,0
0.20516666666666666,124.62484512508318,64.52230282910628,0
0.20616666666666666,125.2670770599991,64.165498585575193,0
0.2069444444444386,125.76400415614714,63.863403853828508,0
0.20694444444444449,125.76400415615089,63.863403853826163,0
0.20794444444444449,126.39936852534603,63.458283382796338,0
0.20894444444444449,127.0306486963411,63.050835234164623,0
0.20972222222221623,127.51885219440307,62.74329878801278,0
0.2097222222222222,127.5188521944068,62.743298788010478,0
0.2107222222222222,128.14313521106004,62.373143638427884,0
0.2117222222222222,128.76389801592552,62.042179845072098,0
0.21249999999999397,129.24455164307105,61.816783720475073,0
0.21250000000000002,129.24455164307477,61.816783720473403,0
0.21350000000000002,129.86016294467365,61.571384312088568,0
0.21450000000000002,130.47355800226259,61.374112675552887,0
0.21527777777777168,130.94940008784886,61.249968020717603,0
0.21527777777777779,130.94940008785258,61.249968020716651,0
0.21627777777777779,131.55992350290796,61.120466215168754,0
0.21727777777777779,132.16926623600321,61.012750326007335,0
0.2180555555555494,132.64247818008045,60.934646254034163,0
0.21805555555555559,132.6424781800842,60.934646254033545,0
0.21905555555555559,133.24998836026629,60.829829368648269,0
0.22005555555555559,133.8563641188141,60.706746375744785,0
0.22083333333332708,134.32704819347512,60.590349415883161,0
0.22083333333333335,134.3270481934789,60.590349415882159,0
0.22183333333333335,134.93073045227061,60.406882404413587,0
0.22283333333333336,135.53235618096448,60.179542311335958,0
0.22361111111110482,135.99857163700091,59.970657569030159,0
0.22361111111111118,135.99857163700472,59.970657569028347,0
0.22461111111111118,136.59541847423677,59.662516110951131,0
0.22561111111111118,137.18897086280035,59.314002009202241,0
0.22638888888888245,137.64810246293342,59.019636188132424,0
0.22638888888888889,137.6481024629372,59.019636188129923,0
0.22738888888888889,138.23494390392,58.619614970665765,0
0.22838888888888889,138.81769699357937,58.204960605697217,0
0.22916666666666019,139.26805603695024,57.879110936318391,0
0.22916666666666671,139.26805603695402,57.879110936315641,0
0.23016666666666671,139.84338020220054,57.464735837774676,0
0.23116666666666671,140.4146125740393,57.063177410074765,0
0.23194444444443788,140.85617322761831,56.763742413887009,0
0.23194444444444448,140.85617322762207,56.76374241388455,0
0.23294444444444448,141.42056441109673,56.399143761449565,0
0.23394444444444448,141.98142328750777,56.05841372940958,0
0.23472222222221562,142.41535130943419,55.808987080389642,0
0.23472222222222228,142.41535130943788,55.80898708038756,0
0.23572222222222228,142.97049232198273,55.505954316784617,0
0.23672222222222228,143.52267569403497,55.217557529357528,0
0.2374999999999933,143.95017821722024,54.999010321481116,0
0.23750000000000004,143.95017821722394,54.999010321479254,0
0.23850000000000005,144.49733995817579,54.720018016424021,0
0.23950000000000005,145.04168900076101,54.436411072656213,0
0.24027777777777098,145.46307429475743,54.208303999594079,0
0.24027777777777781,145.46307429476113,54.208303999592097,0
0.24127777777777781,146.00218803252727,53.901408332255947,0
0.24227777777777781,146.53813420582338,53.575356862554059,0
0.24305555555554867,146.95265725587669,53.306923928973497,0
0.24305555555555558,146.95265725588035,53.306923928971059,0
0.24405555555555558,147.48245946338511,52.942811319706628,0
0.24505555555555558,148.00851111003874,52.55819377801398,0
0.24583333333332638,148.41494063104841,52.246348612813804,0
0.24583333333333338,148.41494063105205,52.246348612810969,0
0.24683333333333338,148.93386705618593,51.832561489850328,0
0.24783333333333338,149.44859327841257,51.408109981626914,0
0.24861111111110407,149.84597281732096,51.073417313574488,0
0.24861111111111114,149.84597281732457,51.073417313571433,0
0.24961111111111114,150.35305395460614,50.641397650424395,0
0.25061111111111112,150.85581449099664,50.210929021520478,0
0.25138888888888172,151.24387903324467,49.879139879450904,0
0.25138888888888888,151.24387903324822,49.879139879447884,0
0.25238888888888888,151.73905516891983,49.458776325657716,0
0.25338888888888889,152.2300615509474,49.0463018479048,0
0.25416666666665944,152.60912025214469,48.73093278929845,0
0.25416666666666665,152.60912025214819,48.730932789295572,0
0.25516666666666665,153.09290958937441,48.332259423971436,0
0.25616666666666665,153.57273865775133,47.93953399294373,0
0.25694444444443715,153.94322937139972,47.636679789508904,0
0.25694444444444448,153.94322937140319,47.63667978950604,0
0.25794444444444448,154.41612305325236,47.249011211688504,0
0.25894444444444448,154.88513396587871,46.860652006356183,0
0.25972222222221486,155.24722048416425,46.556416770881832,0
0.25972222222222224,155.24722048416768,46.556416770878933,0
0.26072222222222224,155.70926562955179,46.161147495363572,0
0.26172222222222224,156.16732291976498,45.759555114978056,0
0.26249999999999257,156.52078514002105,45.442041564899526,0
0.26250000000000001,156.52078514002443,45.442041564896485,0
0.26350000000000001,156.97157778823995,45.027250637095491,0
0.26450000000000001,157.41818057563381,44.605059879463468,0
0.26527777777777023,157.76259232344364,44.271907532256655,0
0.26527777777777778,157.76259232344697,44.271907532253422,0
0.26627777777777778,158.20157726091534,43.838770334785629,0
0.26727777777777778,158.63620376887215,43.401365821368806,0
0.26805555555554794,158.97120690216181,43.059107159462414,0
0.26805555555555555,158.97120690216508,43.059107159459053,0
0.26905555555555555,159.39800874030465,42.618124437198631,0
0.27005555555555555,159.82039582615076,42.177250928107526,0
0.2708333333333256,160.14586781732316,41.835113277816525,0
0.27083333333333331,160.14586781732638,41.835113277813122,0
0.27183333333333332,160.56043146728342,41.397373885208296,0
0.27283333333333332,160.97062711403922,40.96242698928107,0
0.27361111111110337,161.28666372486893,40.626132652759551,0
0.27361111111111114,161.28666372487208,40.626132652756233,0
0.27461111111111114,161.68916700700098,40.196655406676285,0
0.27561111111111114,162.08738565783185,39.769949422687162,0
0.27638888888888097,162.39416203790148,39.439535548968699,0
0.27638888888888885,162.39416203790458,39.439535548965353,0
0.27738888888888885,162.7848212630827,39.016420380903632,0
0.27838888888888885,163.17125129860469,38.594370753790102,0
0.27916666666665874,163.46888566281567,38.266293204051365,0
0.27916666666666667,163.46888566281868,38.266293204048019,0
0.28016666666666667,163.84780996938608,37.844562239784764,0
0.28116666666666668,164.22251082211045,37.422306483225896,0
0.28194444444443645,164.5110174090766,37.093219697682741,0
0.28194444444444444,164.51101740907956,37.093219697679352,0
0.28294444444444444,164.87819090529865,36.669490316071482,0
0.28394444444444444,165.24111917351405,36.244944536313362,0
0.28472222222221411,165.52045399855524,35.914214501053209,0
0.28472222222222221,165.52045399855814,35.914214501049763,0
0.28572222222222221,165.87581875894682,35.488930517286938,0
0.28672222222222221,166.22692753274512,35.063820872920388,0
0.28749999999999182,166.49706928985157,34.73352052444092,0
0.28749999999999998,166.49706928985438,34.733520524437459,0
0.28849999999999998,166.84062495136635,34.310025950630248,0
0.28949999999999998,167.1799497957098,33.888134169987502,0
0.29027777777776953,167.44095278066783,33.561281421585711,0
0.2902777777777778,167.44095278067059,33.561281421582244,0
0.2912777777777778,167.77280303881346,33.143288729678979,0
0.2922777777777778,168.10048278457171,32.727889855192636,0
0.29305555555554724,168.35247585800931,32.406600937701029,0
0.29305555555555557,168.35247585801199,32.406600937697604,0
0.29405555555555557,168.6728075958334,31.996178476899608,0
0.29505555555555557,168.98904596171988,31.588571631939452,0
0.29583333333332501,169.23219434815886,31.273346537458441,0
0.29583333333333339,169.23219434816147,31.273346537455051,0
0.29683333333333339,169.54122297120352,30.870561447565809,0
0.29783333333333339,169.84623332884436,30.470300064723045,0
0.29861111111110267,170.08069877068505,30.16054653277244,0
0.29861111111111116,170.0806987706876,30.160546532769047,0
0.29961111111111116,170.37862459324361,29.764473511783422,0
0.30061111111111116,170.67259775598512,29.370610846197231,0
0.30138888888888038,170.89852241360171,29.065677273341933,0
0.30138888888888893,170.89852241360418,29.065677273338594,0
0.30238888888888893,171.18552167949278,28.675689250069205,0
0.30338888888888893,171.46862913549148,28.287912513017169,0
0.30416666666665804,171.6861452611426,27.987800859324665,0
0.3041666666666667,171.68614526114501,27.987800859321332,0
0.3051666666666667,171.96238951247145,27.604218382367247,0
0.3061666666666667,172.23480768081569,27.223175087109329,0
0.30694444444443575,172.44405779545784,26.928576333041512,0
0.30694444444444446,172.44405779546017,26.928576333038222,0
0.30794444444444447,172.70973902544469,26.552462832869715,0
0.30894444444444447,172.97167117772071,26.179329248203292,0
0.30972222222221341,173.17282163691777,25.891177476331436,0
0.30972222222222223,173.17282163692005,25.891177476328178,0
0.31072222222222223,173.42816424665472,25.523689188671359,0
0.31172222222222223,173.67984581507187,25.159505412103726,0
0.31249999999999112,173.87308645109064,24.878494825473691,0
0.3125,173.87308645109283,24.87849482547049,0
0.3135,174.1183416449652,24.52034990945144,0
0.3145,174.36002997929438,24.165626721229565,0
0.31527777777776883,174.54556388424376,23.892015248438437,0
0.31527777777777777,174.54556388424589,23.892015248435303,0
0.31627777777777777,174.78099497437532,23.543385407207911,0
0.31727777777777777,175.01295432679811,23.198147152574037,0
0.31805555555554654,175.19098685629038,22.931879018311157,0
0.31805555555555559,175.19098685629243,22.931879018308077,0
0.31905555555555559,175.41685693517061,22.592634381101636,0
0.32005555555555559,175.63934894088686,22.256726536603221,0
0.3208333333333242,175.81008253455889,21.997689623135464,0
0.3208333333333333,175.81008253456088,21.997689623132441,0
0.3218333333333333,176.02665075186445,21.667722650298384,0
0.32283333333333331,176.23993377551139,21.341098918322928,0
0.32361111111110191,176.40356927158865,21.089307190796294,0
0.32361111111111113,176.40356927159058,21.089307190793313,0
0.32461111111111113,176.61109431606121,20.768702035052911,0
0.32561111111111113,176.81542823532371,20.451514540970173,0
0.32638888888887962,176.97216897734822,20.207124518332368,0
0.3263888888888889,176.97216897735007,20.207124518329465,0
0.3273888888888889,177.17091424995505,19.896116513594816,0
0.3283888888888889,177.36656492498523,19.588619173645224,0
0.32916666666665728,177.51661945252573,19.351827291714663,0
0.32916666666666666,177.51661945252752,19.351827291711825,0
0.33016666666666666,177.70685524893116,19.050651447259263,0
0.33116666666666666,177.89409515891427,18.753043840907644,0
0.33194444444443499,178.037676641856,18.523972595607578,0
0.33194444444444443,178.03767664185773,18.523972595604821,0
0.33294444444444443,178.21967821837436,18.232738136791831,0
0.33394444444444443,178.39878342523218,17.945072416717249,0
0.33472222222221271,178.53610676769401,17.723723793285615,0
0.3347222222222222,178.53610676769568,17.723723793282925,0
0.3357222222222222,178.71015024085909,17.442388408740666,0
0.3367222222222222,178.88139621142335,17.16457941398836,0
0.33749999999999036,179.01267496990999,16.950863953764586,0
0.33749999999999997,179.01267496991161,16.95086395376196,0
0.33849999999999997,179.17903378834259,16.679291972470129,0
0.33949999999999997,179.34269253594741,16.411190473039291,0
0.34027777777776813,179.46813722199451,16.204988732016869,0
0.34027777777777779,179.46813722199605,16.204988732014314,0
0.34127777777777779,179.62708068387701,15.943028810442968,0
0.34227777777777779,179.78342002763048,15.684490910485374,0
0.34305555555554573,179.90323797415232,15.485698105850446,0
0.3430555555555555,179.90323797415383,15.485698105847963,0
0.3440555555555555,180.05503150221338,15.233225663739931,0
0.3450555555555555,180.20431566489708,14.984137011956591,0
0.34583333333332356,180.31871160977187,14.792669470699883,0
0.34583333333333338,180.31871160977332,14.792669470697478,0
0.34683333333333338,180.46361750285439,14.549580732132817,0
