"Time","DC Machine1:Armature current","DC Machine1:Field current","DC Machine1:Rotational speed","DC Machine1:Electrical torque"
0,0,3.5,0,0
9.9999999999999995e-07,0.45997930293635136,3.5,-2.7048867943557313e-06,0.67351341399701903
9.0000000000000002e-06,4.1383234328489227,3.5,7.4515318350310903e-05,6.0594386001485301
7.2999999999999999e-05,33.469686764779816,3.5,0.0070054118243287897,49.007168049639262
0.0002040903311343138,93.019070782091887,3.5,0.056025766322354453,136.20089323442033
0.00048711631409065664,219.15766335245971,3.5,0.31914516536543974,320.89623403892398
0.00098441720546833486,432.742705651969,3.5,1.2876183984920782,633.63289436154184
0.0017277476196864397,732.86614183543952,3.5,3.8800325563500873,1073.0812756997257
0.0027277476196864397,1100.6176638301531,3.5,9.3708005166427579,1611.5524232059697
0.0037277476196864398,1427.5265464139975,3.5,16.93534895218524,2090.2207375615449
0.0047277476196864402,1714.3764967409604,3.5,26.331982410184271,2510.2337427473917
0.0057277476196864402,1962.2185328169708,3.5,37.324499128523364,2873.1303661039956
0.0067277476196864403,2172.339135326878,3.5,49.683691571332929,3180.7943054250668
0.0077277476196864403,2346.2292476223397,3.5,63.188661440161283,3435.4086379500395
0.0087277476196864403,2485.5542222582462,3.5,77.627948790455576,3639.411815317048
0.0097277476196864394,2592.124892834142,3.5,92.800486919094851,3795.455306216149
0.01072774761968644,2667.8699161318095,3.5,108.51638804903882,3906.3630990425468
0.011727747619686441,2714.8095344234202,3.5,124.59756758549688,3975.0932839997477
0.012727747619686442,2735.0307803636665,3.5000000000000031,140.8782164961741,4004.7017474709287
0.013727747619686443,2730.6643253036787,3.4999999999999978,157.20512996717525,3998.308272730334
0.014727747619686444,2703.8628972934039,3.4999999999999987,173.43790290753481,3959.064939032573
0.015727747619686445,2656.7814013358097,3.4999999999999982,189.44900136428652,3890.1270131822998
0.016727747619686446,2591.5587231648733,3.5000000000000009,205.12372028573637,3794.6263061624163
0.017727747619686447,2510.3012471373522,3.5000000000000004,220.36003799957888,3675.647039611265
0.018727747619686447,2415.0680395856361,3.5,235.06837690113849,3536.2041509104256
0.019727747619686448,2307.8577187419783,3.5,249.17128092080227,3379.2240677932523
0.020727747619686449,2190.5969682014047,3.5,262.60301925779896,3207.5278894646317
0.02172774761968645,2065.1306178712616,3.5,275.30912694130728,3023.8168628746075
0.022727747619686451,1933.2132794367617,3.5,287.24588933707997,2830.660135153938
0.023727747619686452,1796.5024479468652,3.5,298.37978318090887,2630.4846527803925
0.024727747619686453,1656.5530135673953,3.5,308.68687918255029,2425.5671255478437
0.025727747619686454,1514.8131007948102,3.5,318.15221564009858,2218.0279342370709
0.026727747619686455,1372.6211533490141,3.5,326.7691525776815,2009.8268622415453
0.027727747619686455,1231.2041967489267,3.5,334.53871018678717,1802.7605515863188
0.028727747619686456,1091.6771681011417,3.5,341.46890151650911,1598.4615215874996
0.029727747619686457,955.04324607478077,3.5,347.57406344457337,1398.3986520098426
0.030727747619686458,822.19510331913523,3.5,352.87419236250025,1203.8790168885662
0.031727747619686456,693.91694257829226,3.5,357.3942905426768,1016.050865860261
0.032727747619686456,570.88728483406749,3.5,361.16372590763348,835.90770663280432
0.033727747619686457,453.68240119592122,3.5,364.21561087594722,664.29333004600767
0.034727747619686458,342.78028570945895,3.5,366.58620388126991,501.90762715903554
0.035727747619686459,238.56513354412732,3.5,368.31433500292638,349.31314632691914
0.03672774761968646,141.33219777741573,3.5,369.44086071869299,206.94220462771727
0.037727747619686461,51.292975761050499,3.5,370.00814774336698,75.104481872028416
0.038727747619686462,-31.419347278053863,3.5,370.05958922842865,-46.005008737813064
0.039727747619686463,-106.74427273867336,3.5,369.63915375591642,-156.29768360860567
0.040727747619686464,-174.68823278935315,3.5,368.79096844722301,-255.78296088540202
0.041727747619686464,-235.31877761587265,3.5,367.55893653738912,-344.55974927115898
0.042727747619686465,-288.75875560454693,3.5,365.98638992752228,-422.80792650285923
0.043727747619686466,-335.18052364721149,3.5,364.11577620294179,-490.7798619325693
0.044727747619686467,-374.80024666317456,3.5,361.98838007698726,-548.79206974225406
0.045727747619686468,-407.87231861686894,3.5,359.64407858474783,-597.21704005568995
0.046727747619686469,-434.6839498839206,3.5,357.12112892060804,-636.4753136219681
0.04772774761968647,-455.54994124953367,3.5,354.45598822122975,-667.02782977078925
0.048727747619686471,-470.80767839296419,3.5,351.68316394877041,-689.36859720910809
0.049727747619686472,-480.81236978671882,3.5,348.83509330950096,-704.01772123181797
0.050727747619686472,-485.93254422549182,3.5,345.94205038014519,-711.51481108891414
0.051727747619686473,-486.54582563873913,3.5,343.03207935186583,-712.41279335842137
0.052727747619686474,-483.03499358551625,3.5,340.1309521343988,-707.27214362257109
0.053727747619686475,-475.78434389704773,3.5,337.26214855916783,-696.6555576279344
0.054727747619686476,-465.1763425071365,3.5,334.44685748950627,-681.12305173865775
0.055727747619686477,-451.58859335211844,3.5,331.70399693525877,-661.22752325833028
0.056727747619686478,-435.39109491319329,3.5,329.05025145277045,-637.5107333893709
0.057727747619686479,-416.94380868981875,3.5,326.5001249367694,-610.49974692982505
0.058727747619686479,-396.59451194966994,3.5,324.06600715566049,-580.70378821515101
0.05972774761968648,-374.67694253701711,3.5,321.75825213552645,-548.61152469938349
0.060727747619686481,-351.5092176472981,3.5,319.58526690554254,-514.68875168457782
0.061727747619686482,-327.39252039943375,3.5,317.55360879747298,-479.37646916653335
0.062727747619686483,-302.61004031726588,3.5,315.66808987053247,-443.08933046072156
0.063727747619686484,-277.4261565243151,3.5,313.93188693133374,-406.21444621524165
0.064727747619686485,-252.08584693034618,3.5,312.34665570316815,-369.11051932673763
0.065727747619686486,-226.81431151380482,3.5,310.91264791695983,-332.10729334094464
0.066727747619686487,-201.81679304341026,3.5,309.62883008978656,-295.50528994867756
0.067727747619686487,-177.27857984531636,3.5,308.49300271004353,-259.57581303757877
0.068727747619686488,-153.36517384561597,3.5,307.50191899641425,-224.56119474423431
0.069727747619686489,-130.22261235533858,3.5,306.65140223458388,-190.6752666199651
0.07072774761968649,-107.97792236822339,3.5,305.93646060891859,-158.1040248252003
