"Time","DC Machine:Armature current","DC Machine:Field current","DC Machine:Rotational speed","DC Machine:Electrical torque"
0,0,0.52000000000000002,0,0
9.9999999999999995e-07,0.01096585249136788,0.52000000000000002,-0.0021853602402620272,0.013693654013862532
9.0000000000000002e-06,0.098556742469727468,0.52000000000000002,-0.019514338628062268,0.12307314302979924
7.2999999999999999e-05,0.7906411290271671,0.52000000000000002,-0.14837856266385333,0.98731640595660974
0.00039714817324656119,4.0681529594318686,0.51999999999999991,-0.54621884498708084,5.0801229677111897
0.00098157232736821717,9.0963146405512258,0.52000000000000002,-0.30312943420008542,11.359060828785868
0.0018188351006619219,14.614069759811132,0.52000000000000002,1.7879666609479288,18.249380536792337
0.0025934065434066837,18.277658735895912,0.51999999999999991,5.0955548804794102,22.824302543722222
0.0035934065434066837,21.41261104686884,0.52000000000000002,10.703706282329888,26.739087311273583
0.0045934065434066838,23.18225896278723,0.51999999999999991,17.255286523799018,28.948942523717395
0.0055934065434066838,23.95339545598577,0.51999999999999991,24.292169393722688,29.911902434370621
0.0065934065434066838,24.008044483577883,0.52000000000000002,31.482162143634692,29.980145635401236
0.0075934065434066838,23.5617023227129,0.51999999999999991,38.589621034937366,29.422774001276462
0.0085934065434066838,22.777807631997721,0.52000000000000002,45.452422460187876,28.44388223828701
0.009593406543406683,21.779200123495357,0.52000000000000002,51.963970799202166,27.196866948974936
0.010593406543406684,20.657179282496866,0.51999999999999991,58.059192189539694,25.795738746213576
0.011593406543406685,19.478650265332963,0.52000000000000002,63.703675895403606,24.324045722890151
0.012593406543406686,18.291748707269402,0.51999999999999991,68.885296173422461,22.841897454214198
0.013593406543406687,17.130256236657402,0.52000000000000002,73.607784106791343,21.391478889420693
0.014593406543406687,16.017057427790672,0.52000000000000002,77.885828359387702,20.001367236061821
0.015593406543406688,14.966836495511856,0.51999999999999991,81.741370767586105,18.689899468638995
0.016593406543406689,13.988173632946314,0.52000000000000002,85.200832612774519,17.46779013908726
0.01759340654340669,13.085167373637784,0.51999999999999991,88.293062768141795,16.340157308255627
0.018593406543406691,12.258683496610535,0.52000000000000002,91.047843218745399,15.308082121309988
0.019593406543406692,11.507311106088363,0.52000000000000002,93.494822459427894,14.369802716267946
0.020593406543406693,10.828089107264253,0.51999999999999991,95.662775409096469,13.521621413644814
0.021593406543406694,10.217053488635697,0.52000000000000002,97.579110358615978,12.758588137551373
0.022593406543406695,9.66964535886504,0.51999999999999991,99.269561196492816,12.075009953424265
0.023593406543406695,9.1810110553499324,0.52000000000000002,100.75801689623924,11.464825829854508
0.024593406543406696,8.7462192220557888,0.51999999999999991,102.06645120568004,10.921877715435697
0.025593406543406697,8.3604141035235973,0.51999999999999991,103.21492404922188,10.440101965295359
0.026593406543406698,8.0189205213138433,0.52000000000000002,104.22163288209558,10.013660430866917
0.027593406543406699,7.7173122625400641,0.51999999999999991,105.10299752545511,9.6370258603560668
0.0285934065434067,7.4514532400505527,0.52000000000000002,105.87376612104742,9.3050332976892935
0.029593406543406701,7.2175185279476564,0.51999999999999991,106.54713301403363,9.0129063507062579
0.030593406543406702,7.0120008390704074,0.52000000000000002,107.13486184060021,8.7562652799432659
0.031593406543406699,6.8317067087497687,0.52000000000000002,107.64740902649058,8.5311222330816978
0.0325934065434067,6.6737455241051391,0.51999999999999991,108.09404429679849,8.333867545236302
0.033593406543406701,6.5355139382135743,0.52000000000000002,108.4829659435418,8.1612502760840275
0.034593406543406702,6.4146774277586252,0.51999999999999991,108.82140939810171,8.0103551799011168
0.035593406543406703,6.3091503624369389,0.52000000000000002,109.11574828158373,7.8785778171515313
0.036593406543406704,6.2170755447082104,0.51999999999999991,109.37158754501498,7.7635990046643863
0.037593406543406704,6.1368039460932966,0.51999999999999991,109.59384864833743,7.6633595112517625
0.038593406543406705,6.0668750913084111,0.52000000000000002,109.78684693912221,7.5760355623144928
0.039593406543406706,6.0059984111657911,0.51999999999999991,109.95436156468753,7.5000155541991322
0.040593406543406707,5.9530357831623411,0.52000000000000002,110.09969832532354,7.4338782516852566
0.041593406543406708,5.906985332675891,0.51999999999999991,110.2257459674524,7.3763725596617347
0.042593406543406709,5.8669665563057833,0.52000000000000002,110.33502640460235,7.326398945836293
0.04359340654340671,5.8322067538878111,0.52000000000000002,110.42973939458038,7.2829924976575837
0.044593406543406711,5.8020287316332322,0.51999999999999991,110.51180216789473,7.2453075665587781
0.045593406543406712,5.7758397123407326,0.52000000000000002,110.58288449691342,7.2126039195385259
0.046593406543406712,5.7531213815230036,0.51999999999999991,110.64443966187972,7.1842343092200069
0.047593406543406713,5.7334209875613009,0.52000000000000002,110.69773173951211,7.1596333601318554
0.048593406543406714,5.7163434101411799,0.51999999999999991,110.74385961094632,7.138307664134194
0.049593406543406715,5.7015441127278006,0.52000000000000002,110.78377804966415,7.1198269797928191
0.050593406543406716,5.6887228979615525,0.52000000000000002,110.818316217922,7.1038164344034271
0.051593406543406717,5.6776183845944272,0.51999999999999991,110.84819387025217,7.089949627042901
0.052593406543406718,5.668003137850377,0.52000000000000002,110.87403553078735,7.0779425475865088
0.053593406543406719,5.6596793774844301,0.51999999999999991,110.89638288570276,7.0675482171288158
0.054593406543406719,5.6524752059668595,0.52000000000000002,110.91570560369803,7.0585519779129617
0.05559340654340672,5.6462412979815539,0.51999999999999991,110.93241077653188,7.0507673593279279
0.056593406543406721,5.6408479966235534,0.52000000000000002,110.94685114860417,7.044032451773127
0.057593406543406722,5.6361827721495787,0.52000000000000002,110.95933228560345,7.0382067332625144
0.058593406543406723,5.6321479984499776,0.51999999999999991,110.97011881467579,7.0331682927846693
0.059593406543406724,5.6286590108005656,0.52000000000000002,110.97943985300329,7.0288114049123145
0.060593406543406725,5.6256424105263143,0.51999999999999991,110.98749372754851,7.0250444127440126
0.061593406543406726,5.6230345859746098,0.52000000000000002,110.99445207634169,7.0217878809633785
0.062593406543406727,5.6207804240542592,0.51999999999999991,111.00046341071399,7.0189729868680208
0.063593406543406727,5.618832187877123,0.52000000000000002,111.00565620768405,7.0165401188198704
0.064593406543406728,5.6171485403993513,0.52000000000000002,111.01014159358567,7.0144376570130875
0.065593406543406729,5.6156936947107097,0.51999999999999991,111.01401567188533,7.0126209123943255
0.06659340654340673,5.6144366758035877,0.52000000000000002,111.0173615416973,7.011051204793703
0.067593406543406731,5.6133506791555909,0.51999999999999991,111.02025104748361,7.0096950619521321
0.068593406543406732,5.6124125136264587,0.52000000000000002,111.0227462953238,7.0085235238365344
0.069593406543406733,5.6116021178993227,0.51999999999999991,111.02490096641814,7.0075115387938336
0.070593406543406734,5.6109021410858704,0.52000000000000002,111.02676145469496,7.0066374398299205
0.071593406543406735,5.6102975787794822,0.52000000000000002,111.02836785187998,7.0058824901294745
0.072593406543406735,5.6097754576541625,0.51999999999999991,111.02975480015745,7.0052304891975723
0.073593406543406736,5.6093245620254022,0.52000000000000002,111.03095223016848,7.0046674314014314
0.074593406543406737,5.6089351969185994,0.51999999999999991,111.03198599958911,7.0041812101010956
0.075593406543406738,5.6085989829245397,0.52000000000000002,111.03287844559379,7.003761361474381
0.076593406543406739,5.6083086784258054,0.51999999999999991,111.03364886271622,7.0033988425213423
0.07759340654340674,5.6080580257847972,0.52000000000000002,111.0343139161383,7.0030858389909447
0.078593406543406741,5.6078416181200081,0.51999999999999991,111.03488799906333,7.0028155990173619
0.079593406543406742,5.6076547840860798,0.51999999999999991,111.03538354169171,7.0025822892386058
0.080593406543406743,5.6074934881495979,0.52000000000000002,111.03581127833434,7.0023808702655028
0.081593406543406743,5.6073542443132185,0.51999999999999991,111.03618047829134,7.0022069889443328
0.082593406543406744,5.607234041508816,0.52000000000000002,111.03649914539768,7.0020568851912257
0.083593406543406745,5.6071302790605584,0.51999999999999991,111.03677419046026,7.0019273114013902
0.084593406543406746,5.6070407109069409,0.52000000000000002,111.03701158026794,7.0018154627961637
0.085593406543406747,5.6069633973531223,0.51999999999999991,111.0372164663314,7.0017189171735206
0.086593406543406748,5.6068966633805797,0.52000000000000002,111.03739329611193,7.0016355828471042
0.087593406543406749,5.606839062606503,0.51999999999999991,111.03754590910451,7.0015636536403436
0.08859340654340675,5.6067893461310101,0.52000000000000002,111.03767761983516,7.0015015699843115
0.089593406543406751,5.6067464356299572,0.52000000000000002,111.03779128955046,7.0014479853172329
0.090593406543406751,5.6067094000920692,0.51999999999999991,111.03788938813368,7.0014017370348975
0.091593406543406752,5.6066774357279829,0.52000000000000002,111.03797404757658,7.001361821401991
0.092593406543406753,5.6066498486118101,0.51999999999999991,111.03804710815839,7.0013273718756617
0.093593406543406754,5.6066260396848762,0.52000000000000002,111.03811015832083,7.0012976403788976
0.094593406543406755,5.6066054918033643,0.51999999999999991,111.03816456910079,7.0012719811261972
0.095593406543406756,5.6065877585503401,0.52000000000000002,111.03821152386151,7.0012498366525566
0.096593406543406757,5.606572454575069,0.51999999999999991,111.03825204396146,7.0012307257496351
0.097593406543406758,5.6065592472473789,0.52000000000000002,111.03828701091689,7.0012142330441236
0.098593406543406759,5.6065478494530074,0.52000000000000002,111.03831718553612,7.0012000000008863
0.099593406543406759,5.6065380133705114,0.51999999999999991,111.03834322443734,7.0011877171518631
0.10059340654340676,5.6065295250984635,0.52000000000000002,111.03836569430875,7.0011771173867574
0.10159340654340676,5.6065222000171451,0.51999999999999991,111.03838508421816,7.0011679701609228
0.10259340654340676,5.6065158787828286,0.52000000000000002,111.03840181623957,7.0011600764932185
0.10359340654340676,5.6065104238692349,0.51999999999999991,111.03841625462543,7.0011532646471268
0.10459340654340676,5.6065057165829995,0.52000000000000002,111.03842871372422,7.001147386403817
0.10559340654340676,5.6065016544859798,0.51999999999999991,111.03843946481453,7.0011423138432285
0.10659340654340677,5.606498149170422,0.52000000000000002,111.03844874200389,7.0011379365658133
0.10759340654340677,5.6064951243381076,0.52000000000000002,111.03845674732004,7.0011341592938505
0.10859340654340677,5.6064925141429693,0.51999999999999991,111.03846365510526,7.0011308998017894
0.10959340654340677,5.6064902617596024,0.52000000000000002,111.03846961580913,7.001128087128671
0.11059340654340677,5.606488318148152,0.51999999999999991,111.03847475926186,7.0011256600357683
0.11159340654340677,5.6064866409879786,0.52000000000000002,111.0384791974994,7.0011235656750115
0.11259340654340677,5.6064851937574307,0.51999999999999991,111.03848302720158,7.0011217584398295
0.11359340654340677,5.6064839449395922,0.52000000000000002,111.03848633179641,7.0011201989733491
0.11459340654340677,5.6064828673366076,0.51999999999999991,111.03848918327603,7.0011188533121285
0.11559340654340677,5.6064819374780184,0.52000000000000002,111.03849164376392,7.0011176921473401
0.11659340654340677,5.6064811351101342,0.51999999999999991,111.03849376686745,7.0011166901870983
0.11759340654340678,5.6064804427551937,0.51999999999999991,111.03849559884505,7.0011158256059804
0.11859340654340678,5.6064798453310578,0.52000000000000002,111.03849717961344,7.0011150795701012
0.11959340654340678,5.6064793298229354,0.51999999999999991,111.03849854361698,7.0011144358271826
0.12059340654340678,5.6064788850000502,0.52000000000000002,111.03849972057768,7.0011138803527517
0.12159340654340678,5.6064785011711447,0.51999999999999991,111.03850073614259,7.0011134010448046
0.12259340654340678,5.6064781699735047,0.52000000000000002,111.03850161244245,7.0011129874603721
0.12359340654340678,5.6064778841908511,0.51999999999999991,111.0385023685736,7.0011126305880911
0.12459340654340678,5.6064776375962131,0.52000000000000002,111.03850302101412,7.00111232265201
0.12559340654340678,5.6064774248163332,0.51999999999999991,111.0385035839827,7.0011120569422465
0.12659340654340678,5.6064772412146198,0.52000000000000002,111.03850406974841,7.0011118276688427
0.12759340654340678,5.6064770827901782,0.51999999999999991,111.03850448889801,7.0011116298356599
0.12859340654340679,5.6064769460906616,0.52000000000000002,111.0385048505666,7.00111145913157
0.12959340654340679,5.6064768281370823,0.51999999999999991,111.03850516263665,7.0011113118365449
0.13059340654340679,5.606476726358899,0.52000000000000002,111.03850543190977,7.0011111847406156
0.13159340654340679,5.6064766385380347,0.51999999999999991,111.03850566425486,7.0011110750739434
